codgeo,ze2020,libze2020,population_2021_total
52003,4404,Chaumont,144.0
52004,4427,Vitry-le-François Saint-Dizier,10.0
52005,4404,Chaumont,30.0
52006,4427,Vitry-le-François Saint-Dizier,360.0
52007,4404,Chaumont,88.0
52008,4404,Chaumont,863.0
52009,4404,Chaumont,105.0
52011,4404,Chaumont,94.0
52012,4427,Vitry-le-François Saint-Dizier,29.0
52013,4404,Chaumont,123.0
52014,4404,Chaumont,191.0
52015,4404,Chaumont,84.0
52016,4404,Chaumont,67.0
52017,4404,Chaumont,706.0
52019,4427,Vitry-le-François Saint-Dizier,86.0
52021,4427,Vitry-le-François Saint-Dizier,276.0
52022,4404,Chaumont,184.0
52023,4404,Chaumont,147.0
52025,4404,Chaumont,84.0
52027,4404,Chaumont,69.0
52028,4404,Chaumont,55.0
52029,4427,Vitry-le-François Saint-Dizier,131.0
52030,4427,Vitry-le-François Saint-Dizier,53.0
52031,4404,Chaumont,365.0
52033,4404,Chaumont,109.0
52034,4427,Vitry-le-François Saint-Dizier,139.0
52035,4404,Chaumont,177.0
52037,4404,Chaumont,366.0
52038,4404,Chaumont,63.0
52039,4427,Vitry-le-François Saint-Dizier,86.0
52040,4404,Chaumont,49.0
52042,4404,Chaumont,110.0
52043,4404,Chaumont,51.0
52044,4404,Chaumont,538.0
52045,4427,Vitry-le-François Saint-Dizier,1795.0
52047,4427,Vitry-le-François Saint-Dizier,102.0
52050,4404,Chaumont,1325.0
52051,4404,Chaumont,81.0
52053,4404,Chaumont,67.0
52055,4427,Vitry-le-François Saint-Dizier,119.0
52056,4404,Chaumont,180.0
52057,4427,Vitry-le-François Saint-Dizier,101.0
52058,4404,Chaumont,1821.0
52059,4404,Chaumont,144.0
52060,4404,Chaumont,1969.0
52061,4404,Chaumont,294.0
52062,4404,Chaumont,159.0
52063,4404,Chaumont,90.0
52064,4404,Chaumont,760.0
52065,4404,Chaumont,68.0
52066,4427,Vitry-le-François Saint-Dizier,66.0
52067,4404,Chaumont,69.0
52069,4404,Chaumont,132.0
52070,4404,Chaumont,119.0
52072,4404,Chaumont,383.0
52074,4404,Chaumont,672.0
52075,4404,Chaumont,173.0
52076,4404,Chaumont,425.0
52079,4427,Vitry-le-François Saint-Dizier,633.0
52082,4404,Chaumont,155.0
52083,4404,Chaumont,729.0
52084,4404,Chaumont,43.0
52085,4404,Chaumont,26.0
52087,4404,Chaumont,210.0
52088,4427,Vitry-le-François Saint-Dizier,659.0
52089,4404,Chaumont,71.0
52090,4404,Chaumont,96.0
52091,4404,Chaumont,85.0
52092,4404,Chaumont,111.0
52093,4404,Chaumont,2377.0
52094,4404,Chaumont,181.0
52095,4404,Chaumont,192.0
52097,4404,Chaumont,49.0
52099,4427,Vitry-le-François Saint-Dizier,744.0
52101,4404,Chaumont,40.0
52102,4404,Chaumont,411.0
52103,4404,Chaumont,126.0
52104,4427,Vitry-le-François Saint-Dizier,1016.0
52105,4404,Chaumont,293.0
52106,4404,Chaumont,123.0
52107,4404,Chaumont,209.0
52108,4404,Chaumont,148.0
52109,4427,Vitry-le-François Saint-Dizier,6.0
52110,4427,Vitry-le-François Saint-Dizier,158.0
52113,4404,Chaumont,251.0
52114,4404,Chaumont,1543.0
52115,4404,Chaumont,96.0
52116,4404,Chaumont,47.0
52118,4427,Vitry-le-François Saint-Dizier,271.0
52119,4404,Chaumont,343.0
52120,4404,Chaumont,181.0
52121,4404,Chaumont,21699.0
52122,4404,Chaumont,120.0
52123,4427,Vitry-le-François Saint-Dizier,1312.0
52124,4404,Chaumont,77.0
52125,4404,Chaumont,1029.0
52126,4404,Chaumont,155.0
52127,4404,Chaumont,78.0
52128,4404,Chaumont,149.0
52129,4427,Vitry-le-François Saint-Dizier,113.0
52130,4404,Chaumont,187.0
52131,4427,Vitry-le-François Saint-Dizier,83.0
52132,4404,Chaumont,159.0
52133,4404,Chaumont,70.0
52134,4404,Chaumont,214.0
52135,4404,Chaumont,86.0
52136,4404,Chaumont,105.0
52137,4404,Chaumont,22.0
52138,4404,Chaumont,64.0
52140,4404,Chaumont,679.0
52141,4404,Chaumont,294.0
52142,4404,Chaumont,75.0
52145,4404,Chaumont,119.0
52146,4404,Chaumont,164.0
52147,4404,Chaumont,92.0
52149,4427,Vitry-le-François Saint-Dizier,88.0
52151,4404,Chaumont,147.0
52155,4404,Chaumont,524.0
52156,4427,Vitry-le-François Saint-Dizier,407.0
52157,4404,Chaumont,11.0
52158,4404,Chaumont,282.0
52159,4404,Chaumont,26.0
52160,4404,Chaumont,62.0
52161,4404,Chaumont,72.0
52162,4404,Chaumont,200.0
52163,4404,Chaumont,387.0
52164,4404,Chaumont,197.0
52165,4404,Chaumont,197.0
52167,4404,Chaumont,253.0
52168,4404,Chaumont,64.0
52169,4427,Vitry-le-François Saint-Dizier,80.0
52170,4404,Chaumont,172.0
52171,4427,Vitry-le-François Saint-Dizier,241.0
52172,4427,Vitry-le-François Saint-Dizier,282.0
52173,4404,Chaumont,75.0
52174,4404,Chaumont,38.0
52175,4427,Vitry-le-François Saint-Dizier,381.0
52177,4404,Chaumont,775.0
52178,4427,Vitry-le-François Saint-Dizier,364.0
52179,4427,Vitry-le-François Saint-Dizier,17.0
52181,4427,Vitry-le-François Saint-Dizier,92.0
52182,4427,Vitry-le-François Saint-Dizier,2014.0
52183,4404,Chaumont,41.0
52184,4427,Vitry-le-François Saint-Dizier,57.0
52185,4404,Chaumont,68.0
52187,4404,Chaumont,158.0
52189,4404,Chaumont,387.0
52190,4404,Chaumont,297.0
52193,4404,Chaumont,299.0
52194,4427,Vitry-le-François Saint-Dizier,2029.0
52195,4404,Chaumont,35.0
52196,4404,Chaumont,95.0
52197,4404,Chaumont,1284.0
52198,4427,Vitry-le-François Saint-Dizier,65.0
52199,4427,Vitry-le-François Saint-Dizier,53.0
52200,4404,Chaumont,72.0
52201,4427,Vitry-le-François Saint-Dizier,70.0
52203,4427,Vitry-le-François Saint-Dizier,147.0
52204,4404,Chaumont,62.0
52205,4404,Chaumont,689.0
52206,4427,Vitry-le-François Saint-Dizier,155.0
52207,4404,Chaumont,92.0
52208,4404,Chaumont,156.0
52211,4404,Chaumont,1387.0
52212,4427,Vitry-le-François Saint-Dizier,305.0
52213,4404,Chaumont,126.0
52214,4404,Chaumont,30.0
52216,4404,Chaumont,52.0
52217,4404,Chaumont,85.0
52218,4427,Vitry-le-François Saint-Dizier,49.0
52219,4427,Vitry-le-François Saint-Dizier,18.0
52220,4404,Chaumont,143.0
52221,4404,Chaumont,123.0
52222,4427,Vitry-le-François Saint-Dizier,32.0
52223,4404,Chaumont,66.0
52227,4404,Chaumont,202.0
52228,4404,Chaumont,75.0
52229,4404,Chaumont,151.0
52230,4427,Vitry-le-François Saint-Dizier,283.0
52231,4427,Vitry-le-François Saint-Dizier,92.0
52232,4404,Chaumont,60.0
52233,4404,Chaumont,96.0
52234,4404,Chaumont,41.0
52235,4427,Vitry-le-François Saint-Dizier,245.0
52237,4404,Chaumont,270.0
52240,4404,Chaumont,190.0
52242,4404,Chaumont,967.0
52243,4404,Chaumont,124.0
52244,4427,Vitry-le-François Saint-Dizier,748.0
52245,4404,Chaumont,60.0
52246,4404,Chaumont,585.0
52247,4404,Chaumont,202.0
52248,4404,Chaumont,541.0
52249,4404,Chaumont,147.0
52250,4427,Vitry-le-François Saint-Dizier,2972.0
52251,4404,Chaumont,971.0
52253,4404,Chaumont,205.0
52254,4404,Chaumont,88.0
52256,4404,Chaumont,74.0
52257,4404,Chaumont,106.0
52258,4404,Chaumont,307.0
52260,4404,Chaumont,123.0
52264,4404,Chaumont,60.0
52265,4427,Vitry-le-François Saint-Dizier,1277.0
52266,4427,Vitry-le-François Saint-Dizier,65.0
52267,4427,Vitry-le-François Saint-Dizier,229.0
52269,4404,Chaumont,7697.0
52271,4404,Chaumont,207.0
52272,4404,Chaumont,114.0
52273,4404,Chaumont,123.0
52274,4404,Chaumont,282.0
52275,4404,Chaumont,73.0
52276,4404,Chaumont,232.0
52277,4404,Chaumont,58.0
52278,4404,Chaumont,66.0
52280,4404,Chaumont,195.0
52282,4404,Chaumont,335.0
52284,4427,Vitry-le-François Saint-Dizier,89.0
52285,4404,Chaumont,73.0
52286,4404,Chaumont,72.0
52287,4404,Chaumont,90.0
52288,4427,Vitry-le-François Saint-Dizier,112.0
52289,4404,Chaumont,317.0
52290,4404,Chaumont,125.0
52291,4404,Chaumont,59.0
52292,4404,Chaumont,704.0
52294,4427,Vitry-le-François Saint-Dizier,693.0
52295,4404,Chaumont,92.0
52297,4404,Chaumont,278.0
52298,4404,Chaumont,72.0
52300,4427,Vitry-le-François Saint-Dizier,157.0
52301,4404,Chaumont,62.0
52302,4427,Vitry-le-François Saint-Dizier,186.0
52303,4404,Chaumont,96.0
52304,4404,Chaumont,48.0
52305,4404,Chaumont,561.0
52306,4404,Chaumont,454.0
52307,4404,Chaumont,211.0
52308,4404,Chaumont,400.0
52310,4404,Chaumont,99.0
52311,4404,Chaumont,225.0
52312,4404,Chaumont,56.0
52313,4404,Chaumont,139.0
52315,4404,Chaumont,345.0
52316,4427,Vitry-le-François Saint-Dizier,69.0
52318,4404,Chaumont,246.0
52319,4404,Chaumont,67.0
52320,4404,Chaumont,90.0
52321,4427,Vitry-le-François Saint-Dizier,180.0
52322,4404,Chaumont,131.0
52325,4404,Chaumont,118.0
52326,4404,Chaumont,39.0
52327,4427,Vitry-le-François Saint-Dizier,456.0
52328,4404,Chaumont,36.0
52330,4404,Chaumont,67.0
52331,4427,Vitry-le-François Saint-Dizier,2169.0
52332,4404,Chaumont,1813.0
52335,4404,Chaumont,112.0
52336,4427,Vitry-le-François Saint-Dizier,135.0
52337,4427,Vitry-le-François Saint-Dizier,61.0
52341,4427,Vitry-le-François Saint-Dizier,130.0
52342,4404,Chaumont,25.0
52344,4404,Chaumont,29.0
52346,4427,Vitry-le-François Saint-Dizier,386.0
52347,4427,Vitry-le-François Saint-Dizier,221.0
52348,4404,Chaumont,581.0
52349,4404,Chaumont,297.0
52350,4404,Chaumont,66.0
52352,4404,Chaumont,62.0
52353,4404,Chaumont,3548.0
52354,4404,Chaumont,82.0
52355,4404,Chaumont,156.0
52356,4427,Vitry-le-François Saint-Dizier,111.0
52357,4427,Vitry-le-François Saint-Dizier,174.0
52358,4404,Chaumont,95.0
52359,4427,Vitry-le-François Saint-Dizier,143.0
52360,4404,Chaumont,168.0
52362,4404,Chaumont,137.0
52363,4404,Chaumont,98.0
52364,4404,Chaumont,100.0
52365,4404,Chaumont,343.0
52366,4404,Chaumont,76.0
52367,4404,Chaumont,41.0
52369,4404,Chaumont,68.0
52370,4427,Vitry-le-François Saint-Dizier,256.0
52371,4404,Chaumont,138.0
52372,4404,Chaumont,81.0
52373,4404,Chaumont,31.0
52374,4404,Chaumont,270.0
52375,4404,Chaumont,52.0
52376,4427,Vitry-le-François Saint-Dizier,101.0
52377,4404,Chaumont,286.0
52378,4427,Vitry-le-François Saint-Dizier,45.0
52380,4404,Chaumont,392.0
52383,4404,Chaumont,294.0
52384,4404,Chaumont,112.0
52385,4404,Chaumont,29.0
52386,4427,Vitry-le-François Saint-Dizier,504.0
52388,4404,Chaumont,151.0
52390,4404,Chaumont,60.0
52391,4427,Vitry-le-François Saint-Dizier,311.0
52392,4404,Chaumont,113.0
52393,4404,Chaumont,56.0
52394,4404,Chaumont,210.0
52395,4404,Chaumont,57.0
52396,4404,Chaumont,139.0
52397,4404,Chaumont,70.0
52398,4427,Vitry-le-François Saint-Dizier,617.0
52399,4404,Chaumont,98.0
52400,4404,Chaumont,156.0
52401,4404,Chaumont,355.0
52403,4404,Chaumont,82.0
52405,4404,Chaumont,1139.0
52406,4404,Chaumont,199.0
52407,4404,Chaumont,275.0
52411,4427,Vitry-le-François Saint-Dizier,1314.0
52413,4427,Vitry-le-François Saint-Dizier,106.0
52414,4427,Vitry-le-François Saint-Dizier,750.0
52415,4404,Chaumont,123.0
52416,4404,Chaumont,62.0
52419,4404,Chaumont,123.0
52420,4404,Chaumont,129.0
52421,4404,Chaumont,432.0
52422,4404,Chaumont,255.0
52423,4404,Chaumont,634.0
52424,4404,Chaumont,69.0
52425,4404,Chaumont,188.0
52426,4404,Chaumont,129.0
52428,4404,Chaumont,64.0
52429,4427,Vitry-le-François Saint-Dizier,574.0
52431,4404,Chaumont,161.0
52432,4404,Chaumont,1380.0
52433,4404,Chaumont,87.0
52436,4404,Chaumont,49.0
52437,4404,Chaumont,25.0
52438,4404,Chaumont,111.0
52439,4404,Chaumont,70.0
52440,4427,Vitry-le-François Saint-Dizier,372.0
52442,4427,Vitry-le-François Saint-Dizier,346.0
52443,4427,Vitry-le-François Saint-Dizier,33.0
52444,4404,Chaumont,340.0
52445,4404,Chaumont,69.0
52446,4404,Chaumont,235.0
52447,4404,Chaumont,180.0
52448,4427,Vitry-le-François Saint-Dizier,23068.0
52449,4404,Chaumont,1096.0
52450,4404,Chaumont,127.0
52452,4404,Chaumont,107.0
52453,4404,Chaumont,129.0
52455,4404,Chaumont,242.0
52456,4427,Vitry-le-François Saint-Dizier,616.0
52457,4404,Chaumont,173.0
52459,4404,Chaumont,104.0
52461,4404,Chaumont,376.0
52463,4427,Vitry-le-François Saint-Dizier,43.0
52464,4404,Chaumont,51.0
52465,4404,Chaumont,131.0
52467,4404,Chaumont,58.0
52468,4404,Chaumont,105.0
52469,4404,Chaumont,723.0
52470,4404,Chaumont,368.0
52472,4404,Chaumont,144.0
52473,4404,Chaumont,89.0
52474,4404,Chaumont,33.0
52475,4427,Vitry-le-François Saint-Dizier,56.0
52476,4404,Chaumont,79.0
52479,4427,Vitry-le-François Saint-Dizier,649.0
52480,4404,Chaumont,341.0
52482,4404,Chaumont,96.0
52483,4404,Chaumont,69.0
52484,4427,Vitry-le-François Saint-Dizier,360.0
52486,4404,Chaumont,61.0
52487,4427,Vitry-le-François Saint-Dizier,63.0
52488,4404,Chaumont,274.0
52489,4404,Chaumont,33.0
52490,4427,Vitry-le-François Saint-Dizier,685.0
52491,4427,Vitry-le-François Saint-Dizier,111.0
52492,4404,Chaumont,553.0
52493,4404,Chaumont,29.0
52494,4404,Chaumont,213.0
52495,4427,Vitry-le-François Saint-Dizier,83.0
52497,4427,Vitry-le-François Saint-Dizier,433.0
52499,4404,Chaumont,44.0
52500,4427,Vitry-le-François Saint-Dizier,619.0
52502,4427,Vitry-le-François Saint-Dizier,67.0
52503,4404,Chaumont,25.0
52504,4404,Chaumont,259.0
52505,4404,Chaumont,33.0
52506,4404,Chaumont,87.0
52507,4404,Chaumont,54.0
52510,4427,Vitry-le-François Saint-Dizier,357.0
52511,4427,Vitry-le-François Saint-Dizier,54.0
52512,4427,Vitry-le-François Saint-Dizier,508.0
52513,4404,Chaumont,60.0
52514,4404,Chaumont,332.0
52515,4404,Chaumont,108.0
52516,4404,Chaumont,50.0
52517,4404,Chaumont,128.0
52518,4404,Chaumont,102.0
52519,4404,Chaumont,46.0
52520,4404,Chaumont,157.0
52522,4404,Chaumont,335.0
52523,4404,Chaumont,70.0
52524,4404,Chaumont,224.0
52525,4404,Chaumont,66.0
52526,4404,Chaumont,77.0
52528,4427,Vitry-le-François Saint-Dizier,146.0
52529,4404,Chaumont,987.0
52534,4427,Vitry-le-François Saint-Dizier,1476.0
52535,4404,Chaumont,727.0
52536,4404,Chaumont,46.0
52538,4404,Chaumont,261.0
52539,4404,Chaumont,65.0
52540,4404,Chaumont,25.0
52541,4404,Chaumont,213.0
52542,4404,Chaumont,51.0
52543,4427,Vitry-le-François Saint-Dizier,516.0
52544,4404,Chaumont,276.0
52545,4404,Chaumont,107.0
52546,4404,Chaumont,16.0
52547,4404,Chaumont,206.0
52548,4404,Chaumont,88.0
52549,4404,Chaumont,28.0
52550,4427,Vitry-le-François Saint-Dizier,2777.0
53001,5211,Laval,1859.0
53002,5215,Mayenne,610.0
53003,5215,Mayenne,2623.0
53005,5211,Laval,2323.0
53007,5211,Laval,2873.0
53008,5215,Mayenne,1832.0
53009,5211,Laval,670.0
53010,5215,Mayenne,442.0
53011,5211,Laval,886.0
53012,5204,Château-Gontier-sur-Mayenne,460.0
53013,5215,Mayenne,557.0
53015,5211,Laval,1961.0
53016,5215,Mayenne,1215.0
53017,5218,Sablé-sur-Sarthe,967.0
53018,5204,Château-Gontier-sur-Mayenne,1317.0
53019,5218,Sablé-sur-Sarthe,118.0
53021,5215,Mayenne,993.0
53022,5211,Laval,502.0
53023,5211,Laval,554.0
53025,5211,Laval,1092.0
53026,5211,Laval,518.0
53027,5218,Sablé-sur-Sarthe,203.0
53028,5215,Mayenne,564.0
53029,5204,Château-Gontier-sur-Mayenne,1263.0
53030,5211,Laval,316.0
53031,5211,Laval,492.0
53033,5221,Segré-en-Anjou Bleu,116.0
53034,5211,Laval,6211.0
53035,5204,Château-Gontier-sur-Mayenne,604.0
53036,5204,Château-Gontier-sur-Mayenne,1069.0
53037,5218,Sablé-sur-Sarthe,721.0
53038,0051,Alençon,135.0
53039,5211,Laval,1725.0
53040,5211,Laval,621.0
53041,5221,Segré-en-Anjou Bleu,277.0
53042,5215,Mayenne,833.0
53043,5215,Mayenne,573.0
53045,5211,Laval,675.0
53046,5211,Laval,310.0
53047,5215,Mayenne,261.0
53048,5211,Laval,1159.0
53049,5211,Laval,699.0
53051,5215,Mayenne,613.0
53052,0051,Alençon,283.0
53053,5215,Mayenne,499.0
53054,5211,Laval,6397.0
53055,5215,Mayenne,597.0
53056,5211,Laval,960.0
53057,5215,Mayenne,504.0
53058,5204,Château-Gontier-sur-Mayenne,321.0
53059,5211,Laval,414.0
53061,5215,Mayenne,452.0
53062,5204,Château-Gontier-sur-Mayenne,16710.0
53063,5204,Château-Gontier-sur-Mayenne,457.0
53064,5215,Mayenne,959.0
53066,5204,Château-Gontier-sur-Mayenne,1375.0
53067,5211,Laval,420.0
53068,5204,Château-Gontier-sur-Mayenne,154.0
53069,5215,Mayenne,153.0
53071,5215,Mayenne,479.0
53072,5215,Mayenne,1287.0
53073,5221,Segré-en-Anjou Bleu,907.0
53074,5215,Mayenne,844.0
53075,5211,Laval,290.0
53076,5218,Sablé-sur-Sarthe,315.0
53077,5211,Laval,3246.0
53078,5204,Château-Gontier-sur-Mayenne,865.0
53079,5215,Mayenne,377.0
53080,0051,Alençon,124.0
53082,5211,Laval,636.0
53083,5215,Mayenne,819.0
53084,5204,Château-Gontier-sur-Mayenne,4435.0
53085,5215,Mayenne,196.0
53086,5211,Laval,631.0
53087,5211,Laval,217.0
53088,5211,Laval,816.0
53089,5204,Château-Gontier-sur-Mayenne,523.0
53090,5204,Château-Gontier-sur-Mayenne,174.0
53091,5215,Mayenne,454.0
53093,5211,Laval,283.0
53094,5211,Laval,2262.0
53096,5211,Laval,5576.0
53097,5215,Mayenne,8508.0
53098,5211,Laval,423.0
53099,5211,Laval,1092.0
53100,5211,Laval,1156.0
53101,5204,Château-Gontier-sur-Mayenne,832.0
53102,5211,Laval,166.0
53103,5211,Laval,2126.0
53104,5204,Château-Gontier-sur-Mayenne,1344.0
53105,5215,Mayenne,226.0
53106,0051,Alençon,530.0
53107,5215,Mayenne,2511.0
53108,5211,Laval,582.0
53109,5215,Mayenne,623.0
53110,5204,Château-Gontier-sur-Mayenne,980.0
53111,5215,Mayenne,463.0
53112,5215,Mayenne,360.0
53113,5215,Mayenne,620.0
53114,5215,Mayenne,183.0
53115,5215,Mayenne,314.0
53116,5215,Mayenne,720.0
53117,5204,Château-Gontier-sur-Mayenne,499.0
53118,5215,Mayenne,224.0
53119,5211,Laval,4435.0
53120,5215,Mayenne,456.0
53121,5215,Mayenne,1371.0
53122,5215,Mayenne,763.0
53123,5211,Laval,1376.0
53124,5204,Château-Gontier-sur-Mayenne,1380.0
53125,5211,Laval,1118.0
53126,5211,Laval,1046.0
53127,5215,Mayenne,2239.0
53128,5211,Laval,335.0
53129,5211,Laval,366.0
53130,5211,Laval,49657.0
53131,5215,Mayenne,189.0
53132,5215,Mayenne,279.0
53133,0051,Alençon,701.0
53134,5215,Mayenne,181.0
53135,5204,Château-Gontier-sur-Mayenne,736.0
53136,5204,Château-Gontier-sur-Mayenne,1214.0
53137,5211,Laval,2732.0
53139,5215,Mayenne,411.0
53140,5211,Laval,4355.0
53141,5211,Laval,1171.0
53142,5215,Mayenne,288.0
53143,5211,Laval,512.0
53144,5215,Mayenne,750.0
53145,5204,Château-Gontier-sur-Mayenne,544.0
53146,5215,Mayenne,1893.0
53147,5215,Mayenne,12900.0
53148,5204,Château-Gontier-sur-Mayenne,233.0
53150,5204,Château-Gontier-sur-Mayenne,892.0
53151,5211,Laval,1098.0
53152,5211,Laval,2780.0
53153,5215,Mayenne,623.0
53154,5211,Laval,893.0
53155,5211,Laval,1327.0
53156,5211,Laval,253.0
53157,5211,Laval,1330.0
53158,5211,Laval,1033.0
53160,5215,Mayenne,375.0
53161,5215,Mayenne,3193.0
53162,5215,Mayenne,981.0
53163,5215,Mayenne,763.0
53164,5215,Mayenne,344.0
53165,5204,Château-Gontier-sur-Mayenne,350.0
53168,5211,Laval,1235.0
53169,5211,Laval,408.0
53170,5215,Mayenne,1136.0
53172,5211,Laval,398.0
53173,5215,Mayenne,178.0
53174,5215,Mayenne,838.0
53175,5211,Laval,1385.0
53176,5215,Mayenne,530.0
53177,5211,Laval,299.0
53178,5204,Château-Gontier-sur-Mayenne,233.0
53179,5215,Mayenne,350.0
53180,5204,Château-Gontier-sur-Mayenne,650.0
53181,5211,Laval,807.0
53182,5211,Laval,1805.0
53184,5211,Laval,162.0
53185,0051,Alençon,2295.0
53186,5211,Laval,2133.0
53187,0051,Alençon,229.0
53188,5221,Segré-en-Anjou Bleu,2510.0
53189,5215,Mayenne,108.0
53190,5215,Mayenne,467.0
53191,5204,Château-Gontier-sur-Mayenne,252.0
53192,5221,Segré-en-Anjou Bleu,312.0
53193,5204,Château-Gontier-sur-Mayenne,569.0
53195,5215,Mayenne,496.0
53196,5215,Mayenne,347.0
53197,5221,Segré-en-Anjou Bleu,918.0
53198,5215,Mayenne,225.0
53199,5215,Mayenne,214.0
53200,5215,Mayenne,1170.0
53201,5211,Laval,7353.0
53202,5215,Mayenne,296.0
53203,5218,Sablé-sur-Sarthe,525.0
53204,0051,Alençon,395.0
53206,5211,Laval,208.0
53208,0051,Alençon,499.0
53209,5211,Laval,559.0
53210,5218,Sablé-sur-Sarthe,1528.0
53211,5211,Laval,1412.0
53212,5211,Laval,446.0
53213,5211,Laval,485.0
53214,5221,Segré-en-Anjou Bleu,158.0
53216,5215,Mayenne,967.0
53218,5215,Mayenne,780.0
53219,5215,Mayenne,1381.0
53220,5211,Laval,377.0
53221,5215,Mayenne,395.0
53222,5215,Mayenne,365.0
53223,5215,Mayenne,329.0
53224,5211,Laval,1186.0
53225,5211,Laval,519.0
53226,5211,Laval,810.0
53228,5215,Mayenne,559.0
53229,5211,Laval,1647.0
53230,5215,Mayenne,246.0
53232,5215,Mayenne,315.0
53233,5218,Sablé-sur-Sarthe,336.0
53234,5215,Mayenne,337.0
53235,5215,Mayenne,228.0
53236,5215,Mayenne,171.0
53237,5215,Mayenne,445.0
53238,5211,Laval,515.0
53240,5221,Segré-en-Anjou Bleu,429.0
53242,5221,Segré-en-Anjou Bleu,257.0
53243,5211,Laval,1782.0
53245,5211,Laval,930.0
53246,0051,Alençon,1766.0
53247,5211,Laval,2306.0
53248,5215,Mayenne,137.0
53249,5215,Mayenne,1118.0
53250,5211,Laval,399.0
53251,5221,Segré-en-Anjou Bleu,471.0
53253,5221,Segré-en-Anjou Bleu,516.0
53255,5215,Mayenne,1224.0
53256,5215,Mayenne,165.0
53257,5211,Laval,318.0
53258,5204,Château-Gontier-sur-Mayenne,905.0
53259,5221,Segré-en-Anjou Bleu,360.0
53260,5204,Château-Gontier-sur-Mayenne,389.0
53261,5215,Mayenne,158.0
53262,5211,Laval,1076.0
53263,5215,Mayenne,268.0
53264,5218,Sablé-sur-Sarthe,191.0
53265,5215,Mayenne,772.0
53266,5215,Mayenne,225.0
53267,5211,Laval,1166.0
53269,5211,Laval,618.0
53270,5215,Mayenne,107.0
53271,5215,Mayenne,2694.0
53272,5215,Mayenne,190.0
53273,5204,Château-Gontier-sur-Mayenne,1077.0
53276,5215,Mayenne,917.0
54001,4412,Nancy,317.0
54002,4410,Metz,236.0
54003,4412,Nancy,91.0
54004,4424,Thionville,179.0
54005,4412,Nancy,112.0
54006,4412,Nancy,449.0
54007,4412,Nancy,537.0
54008,4412,Nancy,491.0
54009,4410,Metz,163.0
54010,4412,Nancy,496.0
54011,4424,Thionville,641.0
54012,4412,Nancy,357.0
54013,4419,Sarrebourg,86.0
54014,4417,Saint-Dié-des-Vosges,252.0
54015,4424,Thionville,256.0
54016,4412,Nancy,286.0
54017,4419,Sarrebourg,74.0
54018,4410,Metz,272.0
54019,4412,Nancy,77.0
54020,4412,Nancy,443.0
54021,4412,Nancy,236.0
54022,4410,Metz,558.0
54023,4412,Nancy,250.0
54024,4412,Nancy,366.0
54025,4412,Nancy,1660.0
54026,4412,Nancy,172.0
54027,4412,Nancy,883.0
54028,4410,Metz,2652.0
54029,4424,Thionville,2471.0
54030,4419,Sarrebourg,80.0
54031,4412,Nancy,264.0
54032,4412,Nancy,192.0
54033,4424,Thionville,135.0
54034,4412,Nancy,215.0
54035,4419,Sarrebourg,388.0
54036,4424,Thionville,1199.0
54037,4412,Nancy,422.0
54038,4417,Saint-Dié-des-Vosges,758.0
54039,4417,Saint-Dié-des-Vosges,4128.0
54040,4417,Saint-Dié-des-Vosges,1571.0
54041,4412,Nancy,135.0
54042,4412,Nancy,275.0
54043,4412,Nancy,1448.0
54044,4419,Sarrebourg,199.0
54045,4412,Nancy,429.0
54046,4412,Nancy,393.0
54047,4412,Nancy,263.0
54048,4410,Metz,336.0
54049,4424,Thionville,524.0
54050,4412,Nancy,68.0
54051,4410,Metz,1300.0
54052,4412,Nancy,151.0
54053,4412,Nancy,155.0
54054,4412,Nancy,1535.0
54055,4410,Metz,329.0
54056,4424,Thionville,146.0
54057,4412,Nancy,71.0
54058,4410,Metz,84.0
54059,4412,Nancy,749.0
54060,4412,Nancy,1493.0
54061,4412,Nancy,589.0
54062,4412,Nancy,647.0
54063,4412,Nancy,173.0
54064,4419,Sarrebourg,317.0
54065,4417,Saint-Dié-des-Vosges,1076.0
54066,4424,Thionville,398.0
54067,4424,Thionville,773.0
54068,4412,Nancy,89.0
54069,4424,Thionville,500.0
54070,4412,Nancy,182.0
54071,4412,Nancy,163.0
54072,4412,Nancy,260.0
54073,4412,Nancy,927.0
54074,4412,Nancy,37.0
54075,4417,Saint-Dié-des-Vosges,116.0
54076,4412,Nancy,3927.0
54077,4419,Sarrebourg,1050.0
54078,4412,Nancy,55.0
54079,4412,Nancy,4645.0
54080,4412,Nancy,1032.0
54081,4424,Thionville,417.0
54082,4410,Metz,172.0
54083,4412,Nancy,178.0
54084,4424,Thionville,942.0
54085,4412,Nancy,87.0
54086,4412,Nancy,355.0
54087,4412,Nancy,148.0
54088,4412,Nancy,227.0
54089,4412,Nancy,1409.0
54090,4412,Nancy,4134.0
54091,4412,Nancy,410.0
54092,4412,Nancy,64.0
54093,4410,Metz,169.0
54094,4412,Nancy,173.0
54095,4412,Nancy,47.0
54096,4424,Thionville,445.0
54097,4419,Sarrebourg,96.0
54098,4412,Nancy,166.0
54099,4410,Metz,7996.0
54100,4412,Nancy,780.0
54101,4417,Saint-Dié-des-Vosges,126.0
54102,4412,Nancy,617.0
54103,4410,Metz,220.0
54104,4412,Nancy,255.0
54105,4412,Nancy,529.0
54106,4412,Nancy,64.0
54107,4417,Saint-Dié-des-Vosges,72.0
54108,4412,Nancy,150.0
54109,4412,Nancy,932.0
54110,4412,Nancy,550.0
