source_system,dataset_title,organization,dataset_page,resource_title,resource_format,resource_url,year_signal,coverage_signal,access_status,content_type,content_length,classification,usable_for_mosaic,notes
ckan_ternum_bfc,Base de données Forêt IGN,Institut National de l'Information Géographique et Forestière (IGN),https://trouver.ternum-bfc.fr/dataset/base-de-donnees-foret-v2,bd forêt régionale V2 modifiée,SHP,https://trouver.ternum-bfc.fr/dataset/186a1b7e-3b1c-4e9e-b9ad-ad1645f19f45/resource/950231af-61a1-4946-befb-a495a36912ee/download/bd_foret-v2-bfc-modifiee.zip,,national_or_france_claim,not_probed,,,reject_not_bpe,no,"La BD Forêt® version 2.0 est une base de données de référence pour l’espace forestier et les milieux semi-naturels. Elle constitue le référentiel géographique de description des essences forestières. Elle décrit les formations végétales forestières et naturelles par une approche de la couverture du sol traduisant une description de la densité de couvert du peuplement, de sa composition et de l’essence dominante, pour les éléments de plus de 5 000 m² (soit 0,5 hectare). 

La BD Forêt® version 2.0 est disponible pour des organismes ayant des missions de service public (Services déconcentrés de l’Etat, collectivités, établissements publics, Organismes divers et associatifs …). 

La licence d’utilisation concédé est une licence d’exploitation. En résumé, l’utilisateur peut selon les modali discovered via CKAN; api={""url"": ""https://ogc.ternum-bfc.fr/maps/295420"", ""typename"": ""bd_foret_v2_bfc_9ffeeec"", ""getlegendgraphic"": ""https://ogc.ternum-bfc.fr/maps/295420?SERVICE=WMS&VERSION=1.1.1&REQUEST=GetLegendGraphic&LAYER=bd_foret_v2_bfc_9ffeeec&FORMAT=image/png"", ""geojson"": ""https://ogc.ternum-bfc.fr/maps/295420?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetFeature&TYPENAME=bd_foret_v2_bfc_9ffeeec&OUTPUTFORMAT=geojson&CRSNAME=EPSG:4326""}"
ckan_ternum_bfc,Bassins de Vie en Bourgogne-Franche-Comté (INSEE 2012),Institut national de la statistique et des études économiques (INSEE),https://trouver.ternum-bfc.fr/dataset/bassins-de-vie-en-bourgogne-franche-comte-insee-2012,Article originale de l'INSEE,HTML,https://www.insee.fr/fr/information/2115016,,national_or_france_claim,not_probed,,,reject_not_bpe,no,"Données INSEE (rénovation 2012)
Le bassin de vie constitue le plus petit territoire sur lequel les habitants ont accès aux
équipements et services les plus courants. On délimite ses contours en plusieurs étapes.
On définit tout d’abord un pôle de services comme une commune ou unité urbaine disposant
d’au moins 16 des 31 équipements intermédiaires. Les zones d’influence de chaque pôle de
services sont ensuite délimitées en regroupant les communes les plus proches, la proximité
se mesurant en temps de trajet, par la route à heure creuse. Ainsi, pour chaque commune
et pour chaque équipement non présent sur la commune, on détermine la commune la
plus proche proposant cet équipement. Les équipements intermédiaires mais aussi les
équipements de proximité sont pris en compte.
La méthode discovered via CKAN; api={}"
ckan_ternum_bfc,Bassins de Vie en Bourgogne-Franche-Comté (INSEE 2012),Institut national de la statistique et des études économiques (INSEE),https://trouver.ternum-bfc.fr/dataset/bassins-de-vie-en-bourgogne-franche-comte-insee-2012,Guide méthodologique de création des bassins de vie,PDF,https://www.insee.fr/fr/statistiques/fichier/2115016/bassins-vie-2012-methodo.pdf,,national_or_france_claim,not_probed,,,reject_not_bpe,no,"Données INSEE (rénovation 2012)
Le bassin de vie constitue le plus petit territoire sur lequel les habitants ont accès aux
équipements et services les plus courants. On délimite ses contours en plusieurs étapes.
On définit tout d’abord un pôle de services comme une commune ou unité urbaine disposant
d’au moins 16 des 31 équipements intermédiaires. Les zones d’influence de chaque pôle de
services sont ensuite délimitées en regroupant les communes les plus proches, la proximité
se mesurant en temps de trajet, par la route à heure creuse. Ainsi, pour chaque commune
et pour chaque équipement non présent sur la commune, on détermine la commune la
plus proche proposant cet équipement. Les équipements intermédiaires mais aussi les
équipements de proximité sont pris en compte.
La méthode discovered via CKAN; api={}"
ckan_ternum_bfc,Bassins de Vie en Bourgogne-Franche-Comté (INSEE 2012),Institut national de la statistique et des études économiques (INSEE),https://trouver.ternum-bfc.fr/dataset/bassins-de-vie-en-bourgogne-franche-comte-insee-2012,n_bv2012_zsup_s_r27e.zip,SHP,https://trouver.ternum-bfc.fr/dataset/2b6d5ef2-8b26-489a-87b1-a2329e7b517f/resource/c9930488-907c-44b2-943b-1b043c7fde38/download/n_bv2012_zsup_s_r27e.zip,,national_or_france_claim,not_probed,,,reject_not_bpe,no,"Données INSEE (rénovation 2012)
Le bassin de vie constitue le plus petit territoire sur lequel les habitants ont accès aux
équipements et services les plus courants. On délimite ses contours en plusieurs étapes.
On définit tout d’abord un pôle de services comme une commune ou unité urbaine disposant
d’au moins 16 des 31 équipements intermédiaires. Les zones d’influence de chaque pôle de
services sont ensuite délimitées en regroupant les communes les plus proches, la proximité
se mesurant en temps de trajet, par la route à heure creuse. Ainsi, pour chaque commune
et pour chaque équipement non présent sur la commune, on détermine la commune la
plus proche proposant cet équipement. Les équipements intermédiaires mais aussi les
équipements de proximité sont pris en compte.
La méthode discovered via CKAN; api={""url"": ""https://ogc.ternum-bfc.fr/maps/295822"", ""typename"": ""n_bv2012_zsup_s_r27e_2a10a35"", ""getlegendgraphic"": ""https://ogc.ternum-bfc.fr/maps/295822?SERVICE=WMS&VERSION=1.1.1&REQUEST=GetLegendGraphic&LAYER=n_bv2012_zsup_s_r27e_2a10a35&FORMAT=image/png"", ""geojson"": ""https://ogc.ternum-bfc.fr/maps/295822?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetFeature&TYPENAME=n_bv2012_zsup_s_r27e_2a10a35&OUTPUTFORMAT=geojson&CRSNAME=EPSG:4326""}"
ckan_ternum_bfc,Carte de type A des zones de bruit (jour-soirée-nuit) pour le réseau routier (A31) de la Côte-d'Or,Direction départementale des territoires - Côte d'Or (DDT 21),https://www.data.gouv.fr/,https://atom.geo-ide.developpement-durable.gouv.fr/atomArchive/GetResource?id=6e7b536e-0bb3-47ab-acf7-9b20e50744aa&dataType=dataset,,https://atom.geo-ide.developpement-durable.gouv.fr/atomArchive/GetResource?id=6e7b536e-0bb3-47ab-acf7-9b20e50744aa&dataType=dataset,,departmental,not_probed,,,reject_not_bpe,no,"Les zones de bruit sont des éléments géométriques constitutifs de la carte de bruit stratégique.
Pour les cartes de type A (CBSTYPE), chaque zone de bruit est généralement délimitée par 2 courbes isophones (Lden 55-60, 60-65, 65-70, 70-75 et Ln 50-55, 55-60, 60-65, 65-70) ou par la courbe isophone de limite inférieure (Lden >75, Ln > 70).
Pour les cartes de type C (CBSTYPE), chaque zone de bruit est délimitée par la courbe isophone de limite inférieure (Lden > 68 ou 73, Ln > 62 ou 65). discovered via CKAN; api={}"
ckan_ternum_bfc,Carte de type A des zones de bruit (jour-soirée-nuit) pour le réseau routier (A31) de la Côte-d'Or,Direction départementale des territoires - Côte d'Or (DDT 21),https://www.data.gouv.fr/,https://atom.geo-ide.e2.rie.gouv.fr/atomArchive/GetResource?id=6e7b536e-0bb3-47ab-acf7-9b20e50744aa&dataType=dataset,,https://atom.geo-ide.e2.rie.gouv.fr/atomArchive/GetResource?id=6e7b536e-0bb3-47ab-acf7-9b20e50744aa&dataType=dataset,,departmental,not_probed,,,reject_not_bpe,no,"Les zones de bruit sont des éléments géométriques constitutifs de la carte de bruit stratégique.
Pour les cartes de type A (CBSTYPE), chaque zone de bruit est généralement délimitée par 2 courbes isophones (Lden 55-60, 60-65, 65-70, 70-75 et Ln 50-55, 55-60, 60-65, 65-70) ou par la courbe isophone de limite inférieure (Lden >75, Ln > 70).
Pour les cartes de type C (CBSTYPE), chaque zone de bruit est délimitée par la courbe isophone de limite inférieure (Lden > 68 ou 73, Ln > 62 ou 65). discovered via CKAN; api={}"
ckan_ternum_bfc,Carte de type A des zones de bruit (jour-soirée-nuit) pour le réseau routier (A31) de la Côte-d'Or,Direction départementale des territoires - Côte d'Or (DDT 21),https://www.data.gouv.fr/,https://ogc.geo-ide.developpement-durable.gouv.fr/wxs?map=/opt/data/stack/mapfiles/1.4/org_37980/6e7b536e-0bb3-47ab-acf7-9b20e50744aa.internet.map&SERVICE=WFS&REQUEST=GetCapabilities,,https://ogc.geo-ide.developpement-durable.gouv.fr/wxs?map=/opt/data/stack/mapfiles/1.4/org_37980/6e7b536e-0bb3-47ab-acf7-9b20e50744aa.internet.map&SERVICE=WFS&REQUEST=GetCapabilities,,departmental,not_probed,,,reject_not_bpe,no,"Les zones de bruit sont des éléments géométriques constitutifs de la carte de bruit stratégique.
Pour les cartes de type A (CBSTYPE), chaque zone de bruit est généralement délimitée par 2 courbes isophones (Lden 55-60, 60-65, 65-70, 70-75 et Ln 50-55, 55-60, 60-65, 65-70) ou par la courbe isophone de limite inférieure (Lden >75, Ln > 70).
Pour les cartes de type C (CBSTYPE), chaque zone de bruit est délimitée par la courbe isophone de limite inférieure (Lden > 68 ou 73, Ln > 62 ou 65). discovered via CKAN; api={}"
ckan_ternum_bfc,Carte de type A des zones de bruit (jour-soirée-nuit) pour le réseau routier (A31) de la Côte-d'Or,Direction départementale des territoires - Côte d'Or (DDT 21),https://www.data.gouv.fr/,https://ogc.geo-ide.developpement-durable.gouv.fr/wxs?map=/opt/data/stack/mapfiles/1.4/org_37980/6e7b536e-0bb3-47ab-acf7-9b20e50744aa.internet.map&SERVICE=WMS&REQUEST=GetCapabilities,,https://ogc.geo-ide.developpement-durable.gouv.fr/wxs?map=/opt/data/stack/mapfiles/1.4/org_37980/6e7b536e-0bb3-47ab-acf7-9b20e50744aa.internet.map&SERVICE=WMS&REQUEST=GetCapabilities,,departmental,not_probed,,,reject_not_bpe,no,"Les zones de bruit sont des éléments géométriques constitutifs de la carte de bruit stratégique.
Pour les cartes de type A (CBSTYPE), chaque zone de bruit est généralement délimitée par 2 courbes isophones (Lden 55-60, 60-65, 65-70, 70-75 et Ln 50-55, 55-60, 60-65, 65-70) ou par la courbe isophone de limite inférieure (Lden >75, Ln > 70).
Pour les cartes de type C (CBSTYPE), chaque zone de bruit est délimitée par la courbe isophone de limite inférieure (Lden > 68 ou 73, Ln > 62 ou 65). discovered via CKAN; api={}"
ckan_ternum_bfc,Carte de type A des zones de bruit (jour-soirée-nuit) pour le réseau routier (A31) de la Côte-d'Or,Direction départementale des territoires - Côte d'Or (DDT 21),https://www.data.gouv.fr/,https://ogc.geo-ide.e2.rie.gouv.fr/wxs?map=/opt/data/stack/mapfiles/1.4/org_37980/6e7b536e-0bb3-47ab-acf7-9b20e50744aa.intranet.map&SERVICE=WFS&REQUEST=GetCapabilities,,https://ogc.geo-ide.e2.rie.gouv.fr/wxs?map=/opt/data/stack/mapfiles/1.4/org_37980/6e7b536e-0bb3-47ab-acf7-9b20e50744aa.intranet.map&SERVICE=WFS&REQUEST=GetCapabilities,,departmental,not_probed,,,reject_not_bpe,no,"Les zones de bruit sont des éléments géométriques constitutifs de la carte de bruit stratégique.
Pour les cartes de type A (CBSTYPE), chaque zone de bruit est généralement délimitée par 2 courbes isophones (Lden 55-60, 60-65, 65-70, 70-75 et Ln 50-55, 55-60, 60-65, 65-70) ou par la courbe isophone de limite inférieure (Lden >75, Ln > 70).
Pour les cartes de type C (CBSTYPE), chaque zone de bruit est délimitée par la courbe isophone de limite inférieure (Lden > 68 ou 73, Ln > 62 ou 65). discovered via CKAN; api={}"
ckan_ternum_bfc,Carte de type A des zones de bruit (jour-soirée-nuit) pour le réseau routier (A31) de la Côte-d'Or,Direction départementale des territoires - Côte d'Or (DDT 21),https://www.data.gouv.fr/,https://ogc.geo-ide.e2.rie.gouv.fr/wxs?map=/opt/data/stack/mapfiles/1.4/org_37980/6e7b536e-0bb3-47ab-acf7-9b20e50744aa.intranet.map&SERVICE=WMS&REQUEST=GetCapabilities,,https://ogc.geo-ide.e2.rie.gouv.fr/wxs?map=/opt/data/stack/mapfiles/1.4/org_37980/6e7b536e-0bb3-47ab-acf7-9b20e50744aa.intranet.map&SERVICE=WMS&REQUEST=GetCapabilities,,departmental,not_probed,,,reject_not_bpe,no,"Les zones de bruit sont des éléments géométriques constitutifs de la carte de bruit stratégique.
Pour les cartes de type A (CBSTYPE), chaque zone de bruit est généralement délimitée par 2 courbes isophones (Lden 55-60, 60-65, 65-70, 70-75 et Ln 50-55, 55-60, 60-65, 65-70) ou par la courbe isophone de limite inférieure (Lden >75, Ln > 70).
Pour les cartes de type C (CBSTYPE), chaque zone de bruit est délimitée par la courbe isophone de limite inférieure (Lden > 68 ou 73, Ln > 62 ou 65). discovered via CKAN; api={}"
ckan_ternum_bfc,Carte de type A des zones de bruit (nuit) pour le réseau routier (A311) de la Côte-d'Or,Direction départementale des territoires - Côte d'Or (DDT 21),https://www.data.gouv.fr/,https://atom.geo-ide.developpement-durable.gouv.fr/atomArchive/GetResource?id=c29d20a0-9109-4ea7-bfdf-5db8a25a5b6d&dataType=dataset,,https://atom.geo-ide.developpement-durable.gouv.fr/atomArchive/GetResource?id=c29d20a0-9109-4ea7-bfdf-5db8a25a5b6d&dataType=dataset,,departmental,not_probed,,,reject_not_bpe,no,"Les zones de bruit sont des éléments géométriques constitutifs de la carte de bruit stratégique.
Pour les cartes de type A (CBSTYPE), chaque zone de bruit est généralement délimitée par 2 courbes isophones (Lden 55-60, 60-65, 65-70, 70-75 et Ln 50-55, 55-60, 60-65, 65-70) ou par la courbe isophone de limite inférieure (Lden >75, Ln > 70).
Pour les cartes de type C (CBSTYPE), chaque zone de bruit est délimitée par la courbe isophone de limite inférieure (Lden > 68 ou 73, Ln > 62 ou 65). discovered via CKAN; api={}"
ckan_ternum_bfc,Carte de type A des zones de bruit (nuit) pour le réseau routier (A311) de la Côte-d'Or,Direction départementale des territoires - Côte d'Or (DDT 21),https://www.data.gouv.fr/,https://atom.geo-ide.e2.rie.gouv.fr/atomArchive/GetResource?id=c29d20a0-9109-4ea7-bfdf-5db8a25a5b6d&dataType=dataset,,https://atom.geo-ide.e2.rie.gouv.fr/atomArchive/GetResource?id=c29d20a0-9109-4ea7-bfdf-5db8a25a5b6d&dataType=dataset,,departmental,not_probed,,,reject_not_bpe,no,"Les zones de bruit sont des éléments géométriques constitutifs de la carte de bruit stratégique.
Pour les cartes de type A (CBSTYPE), chaque zone de bruit est généralement délimitée par 2 courbes isophones (Lden 55-60, 60-65, 65-70, 70-75 et Ln 50-55, 55-60, 60-65, 65-70) ou par la courbe isophone de limite inférieure (Lden >75, Ln > 70).
Pour les cartes de type C (CBSTYPE), chaque zone de bruit est délimitée par la courbe isophone de limite inférieure (Lden > 68 ou 73, Ln > 62 ou 65). discovered via CKAN; api={}"
ckan_ternum_bfc,Carte de type A des zones de bruit (nuit) pour le réseau routier (A311) de la Côte-d'Or,Direction départementale des territoires - Côte d'Or (DDT 21),https://www.data.gouv.fr/,https://ogc.geo-ide.developpement-durable.gouv.fr/wxs?map=/opt/data/stack/mapfiles/1.4/org_37980/c29d20a0-9109-4ea7-bfdf-5db8a25a5b6d.internet.map&SERVICE=WFS&REQUEST=GetCapabilities,,https://ogc.geo-ide.developpement-durable.gouv.fr/wxs?map=/opt/data/stack/mapfiles/1.4/org_37980/c29d20a0-9109-4ea7-bfdf-5db8a25a5b6d.internet.map&SERVICE=WFS&REQUEST=GetCapabilities,,departmental,not_probed,,,reject_not_bpe,no,"Les zones de bruit sont des éléments géométriques constitutifs de la carte de bruit stratégique.
Pour les cartes de type A (CBSTYPE), chaque zone de bruit est généralement délimitée par 2 courbes isophones (Lden 55-60, 60-65, 65-70, 70-75 et Ln 50-55, 55-60, 60-65, 65-70) ou par la courbe isophone de limite inférieure (Lden >75, Ln > 70).
Pour les cartes de type C (CBSTYPE), chaque zone de bruit est délimitée par la courbe isophone de limite inférieure (Lden > 68 ou 73, Ln > 62 ou 65). discovered via CKAN; api={}"
ckan_ternum_bfc,Carte de type A des zones de bruit (nuit) pour le réseau routier (A311) de la Côte-d'Or,Direction départementale des territoires - Côte d'Or (DDT 21),https://www.data.gouv.fr/,https://ogc.geo-ide.developpement-durable.gouv.fr/wxs?map=/opt/data/stack/mapfiles/1.4/org_37980/c29d20a0-9109-4ea7-bfdf-5db8a25a5b6d.internet.map&SERVICE=WMS&REQUEST=GetCapabilities,,https://ogc.geo-ide.developpement-durable.gouv.fr/wxs?map=/opt/data/stack/mapfiles/1.4/org_37980/c29d20a0-9109-4ea7-bfdf-5db8a25a5b6d.internet.map&SERVICE=WMS&REQUEST=GetCapabilities,,departmental,not_probed,,,reject_not_bpe,no,"Les zones de bruit sont des éléments géométriques constitutifs de la carte de bruit stratégique.
Pour les cartes de type A (CBSTYPE), chaque zone de bruit est généralement délimitée par 2 courbes isophones (Lden 55-60, 60-65, 65-70, 70-75 et Ln 50-55, 55-60, 60-65, 65-70) ou par la courbe isophone de limite inférieure (Lden >75, Ln > 70).
Pour les cartes de type C (CBSTYPE), chaque zone de bruit est délimitée par la courbe isophone de limite inférieure (Lden > 68 ou 73, Ln > 62 ou 65). discovered via CKAN; api={}"
ckan_ternum_bfc,Carte de type A des zones de bruit (nuit) pour le réseau routier (A311) de la Côte-d'Or,Direction départementale des territoires - Côte d'Or (DDT 21),https://www.data.gouv.fr/,https://ogc.geo-ide.e2.rie.gouv.fr/wxs?map=/opt/data/stack/mapfiles/1.4/org_37980/c29d20a0-9109-4ea7-bfdf-5db8a25a5b6d.intranet.map&SERVICE=WFS&REQUEST=GetCapabilities,,https://ogc.geo-ide.e2.rie.gouv.fr/wxs?map=/opt/data/stack/mapfiles/1.4/org_37980/c29d20a0-9109-4ea7-bfdf-5db8a25a5b6d.intranet.map&SERVICE=WFS&REQUEST=GetCapabilities,,departmental,not_probed,,,reject_not_bpe,no,"Les zones de bruit sont des éléments géométriques constitutifs de la carte de bruit stratégique.
Pour les cartes de type A (CBSTYPE), chaque zone de bruit est généralement délimitée par 2 courbes isophones (Lden 55-60, 60-65, 65-70, 70-75 et Ln 50-55, 55-60, 60-65, 65-70) ou par la courbe isophone de limite inférieure (Lden >75, Ln > 70).
Pour les cartes de type C (CBSTYPE), chaque zone de bruit est délimitée par la courbe isophone de limite inférieure (Lden > 68 ou 73, Ln > 62 ou 65). discovered via CKAN; api={}"
ckan_ternum_bfc,Carte de type A des zones de bruit (nuit) pour le réseau routier (A311) de la Côte-d'Or,Direction départementale des territoires - Côte d'Or (DDT 21),https://www.data.gouv.fr/,https://ogc.geo-ide.e2.rie.gouv.fr/wxs?map=/opt/data/stack/mapfiles/1.4/org_37980/c29d20a0-9109-4ea7-bfdf-5db8a25a5b6d.intranet.map&SERVICE=WMS&REQUEST=GetCapabilities,,https://ogc.geo-ide.e2.rie.gouv.fr/wxs?map=/opt/data/stack/mapfiles/1.4/org_37980/c29d20a0-9109-4ea7-bfdf-5db8a25a5b6d.intranet.map&SERVICE=WMS&REQUEST=GetCapabilities,,departmental,not_probed,,,reject_not_bpe,no,"Les zones de bruit sont des éléments géométriques constitutifs de la carte de bruit stratégique.
Pour les cartes de type A (CBSTYPE), chaque zone de bruit est généralement délimitée par 2 courbes isophones (Lden 55-60, 60-65, 65-70, 70-75 et Ln 50-55, 55-60, 60-65, 65-70) ou par la courbe isophone de limite inférieure (Lden >75, Ln > 70).
Pour les cartes de type C (CBSTYPE), chaque zone de bruit est délimitée par la courbe isophone de limite inférieure (Lden > 68 ou 73, Ln > 62 ou 65). discovered via CKAN; api={}"
ckan_ternum_bfc,Classement sonore des infrastructures routières en Côte d'Or,Direction départementale des territoires - Côte d'Or (DDT 21),https://www.data.gouv.fr/,https://atom.geo-ide.developpement-durable.gouv.fr/atomArchive/GetResource?id=78ae07c4-c7ef-4528-9fe0-b20a823aba8e&dataType=dataset,,https://atom.geo-ide.developpement-durable.gouv.fr/atomArchive/GetResource?id=78ae07c4-c7ef-4528-9fe0-b20a823aba8e&dataType=dataset,,departmental,not_probed,,,reject_not_bpe,no,"La directive européenne 2002/49/CE relative à l’évaluation et à la gestion du bruit dans l’environnement définit une approche commune à tous les états membres de l’Union Européenne visant à éviter, prévenir ou réduire en priorité les effets nuisibles de l’exposition au bruit dans l’environnement.
Elle a été transposée en droit français par ordonnance, ratifiée par la loi du 26 octobre 2005 et figure désormais dans le Code de l’Environnement.
Cette approche est basée sur une cartographie de l’exposition au bruit, sur une information des populations et sur la mise en œuvre de Plan de Prévention du Bruit dans l’Environnement (PPBE) au niveau local.
Les articles L572-1 à L572-11 et R572-1 à R572-11 du code de l’environnement définissent les autorités compétentes pour arrêter les cartes de brui discovered via CKAN; api={}"
ckan_ternum_bfc,Classement sonore des infrastructures routières en Côte d'Or,Direction départementale des territoires - Côte d'Or (DDT 21),https://www.data.gouv.fr/,https://atom.geo-ide.e2.rie.gouv.fr/atomArchive/GetResource?id=78ae07c4-c7ef-4528-9fe0-b20a823aba8e&dataType=dataset,,https://atom.geo-ide.e2.rie.gouv.fr/atomArchive/GetResource?id=78ae07c4-c7ef-4528-9fe0-b20a823aba8e&dataType=dataset,,departmental,not_probed,,,reject_not_bpe,no,"La directive européenne 2002/49/CE relative à l’évaluation et à la gestion du bruit dans l’environnement définit une approche commune à tous les états membres de l’Union Européenne visant à éviter, prévenir ou réduire en priorité les effets nuisibles de l’exposition au bruit dans l’environnement.
Elle a été transposée en droit français par ordonnance, ratifiée par la loi du 26 octobre 2005 et figure désormais dans le Code de l’Environnement.
Cette approche est basée sur une cartographie de l’exposition au bruit, sur une information des populations et sur la mise en œuvre de Plan de Prévention du Bruit dans l’Environnement (PPBE) au niveau local.
Les articles L572-1 à L572-11 et R572-1 à R572-11 du code de l’environnement définissent les autorités compétentes pour arrêter les cartes de brui discovered via CKAN; api={}"
ckan_ternum_bfc,Classement sonore des infrastructures routières en Côte d'Or,Direction départementale des territoires - Côte d'Or (DDT 21),https://www.data.gouv.fr/,https://ogc.geo-ide.developpement-durable.gouv.fr/wxs?map=/opt/data/stack/mapfiles/1.4/org_37980/78ae07c4-c7ef-4528-9fe0-b20a823aba8e.internet.map&SERVICE=WFS&REQUEST=GetCapabilities,,https://ogc.geo-ide.developpement-durable.gouv.fr/wxs?map=/opt/data/stack/mapfiles/1.4/org_37980/78ae07c4-c7ef-4528-9fe0-b20a823aba8e.internet.map&SERVICE=WFS&REQUEST=GetCapabilities,,departmental,not_probed,,,reject_not_bpe,no,"La directive européenne 2002/49/CE relative à l’évaluation et à la gestion du bruit dans l’environnement définit une approche commune à tous les états membres de l’Union Européenne visant à éviter, prévenir ou réduire en priorité les effets nuisibles de l’exposition au bruit dans l’environnement.
Elle a été transposée en droit français par ordonnance, ratifiée par la loi du 26 octobre 2005 et figure désormais dans le Code de l’Environnement.
Cette approche est basée sur une cartographie de l’exposition au bruit, sur une information des populations et sur la mise en œuvre de Plan de Prévention du Bruit dans l’Environnement (PPBE) au niveau local.
Les articles L572-1 à L572-11 et R572-1 à R572-11 du code de l’environnement définissent les autorités compétentes pour arrêter les cartes de brui discovered via CKAN; api={}"
ckan_ternum_bfc,Classement sonore des infrastructures routières en Côte d'Or,Direction départementale des territoires - Côte d'Or (DDT 21),https://www.data.gouv.fr/,https://ogc.geo-ide.developpement-durable.gouv.fr/wxs?map=/opt/data/stack/mapfiles/1.4/org_37980/78ae07c4-c7ef-4528-9fe0-b20a823aba8e.internet.map&SERVICE=WMS&REQUEST=GetCapabilities,,https://ogc.geo-ide.developpement-durable.gouv.fr/wxs?map=/opt/data/stack/mapfiles/1.4/org_37980/78ae07c4-c7ef-4528-9fe0-b20a823aba8e.internet.map&SERVICE=WMS&REQUEST=GetCapabilities,,departmental,not_probed,,,reject_not_bpe,no,"La directive européenne 2002/49/CE relative à l’évaluation et à la gestion du bruit dans l’environnement définit une approche commune à tous les états membres de l’Union Européenne visant à éviter, prévenir ou réduire en priorité les effets nuisibles de l’exposition au bruit dans l’environnement.
Elle a été transposée en droit français par ordonnance, ratifiée par la loi du 26 octobre 2005 et figure désormais dans le Code de l’Environnement.
Cette approche est basée sur une cartographie de l’exposition au bruit, sur une information des populations et sur la mise en œuvre de Plan de Prévention du Bruit dans l’Environnement (PPBE) au niveau local.
Les articles L572-1 à L572-11 et R572-1 à R572-11 du code de l’environnement définissent les autorités compétentes pour arrêter les cartes de brui discovered via CKAN; api={}"
ckan_ternum_bfc,Classement sonore des infrastructures routières en Côte d'Or,Direction départementale des territoires - Côte d'Or (DDT 21),https://www.data.gouv.fr/,https://ogc.geo-ide.e2.rie.gouv.fr/wxs?map=/opt/data/stack/mapfiles/1.4/org_37980/78ae07c4-c7ef-4528-9fe0-b20a823aba8e.intranet.map&SERVICE=WFS&REQUEST=GetCapabilities,,https://ogc.geo-ide.e2.rie.gouv.fr/wxs?map=/opt/data/stack/mapfiles/1.4/org_37980/78ae07c4-c7ef-4528-9fe0-b20a823aba8e.intranet.map&SERVICE=WFS&REQUEST=GetCapabilities,,departmental,not_probed,,,reject_not_bpe,no,"La directive européenne 2002/49/CE relative à l’évaluation et à la gestion du bruit dans l’environnement définit une approche commune à tous les états membres de l’Union Européenne visant à éviter, prévenir ou réduire en priorité les effets nuisibles de l’exposition au bruit dans l’environnement.
Elle a été transposée en droit français par ordonnance, ratifiée par la loi du 26 octobre 2005 et figure désormais dans le Code de l’Environnement.
Cette approche est basée sur une cartographie de l’exposition au bruit, sur une information des populations et sur la mise en œuvre de Plan de Prévention du Bruit dans l’Environnement (PPBE) au niveau local.
Les articles L572-1 à L572-11 et R572-1 à R572-11 du code de l’environnement définissent les autorités compétentes pour arrêter les cartes de brui discovered via CKAN; api={}"
ckan_ternum_bfc,Classement sonore des infrastructures routières en Côte d'Or,Direction départementale des territoires - Côte d'Or (DDT 21),https://www.data.gouv.fr/,https://ogc.geo-ide.e2.rie.gouv.fr/wxs?map=/opt/data/stack/mapfiles/1.4/org_37980/78ae07c4-c7ef-4528-9fe0-b20a823aba8e.intranet.map&SERVICE=WMS&REQUEST=GetCapabilities,,https://ogc.geo-ide.e2.rie.gouv.fr/wxs?map=/opt/data/stack/mapfiles/1.4/org_37980/78ae07c4-c7ef-4528-9fe0-b20a823aba8e.intranet.map&SERVICE=WMS&REQUEST=GetCapabilities,,departmental,not_probed,,,reject_not_bpe,no,"La directive européenne 2002/49/CE relative à l’évaluation et à la gestion du bruit dans l’environnement définit une approche commune à tous les états membres de l’Union Européenne visant à éviter, prévenir ou réduire en priorité les effets nuisibles de l’exposition au bruit dans l’environnement.
Elle a été transposée en droit français par ordonnance, ratifiée par la loi du 26 octobre 2005 et figure désormais dans le Code de l’Environnement.
Cette approche est basée sur une cartographie de l’exposition au bruit, sur une information des populations et sur la mise en œuvre de Plan de Prévention du Bruit dans l’Environnement (PPBE) au niveau local.
Les articles L572-1 à L572-11 et R572-1 à R572-11 du code de l’environnement définissent les autorités compétentes pour arrêter les cartes de brui discovered via CKAN; api={}"
