ZE2020,flores_total_establishments_t_minus_1,flores_etab_az_t_minus_1,flores_etab_de_t_minus_1,flores_etab_c1_t_minus_1,flores_etab_c2_t_minus_1,flores_etab_c3_t_minus_1,flores_etab_c4_t_minus_1,flores_etab_c5_t_minus_1,flores_etab_fz_t_minus_1,flores_etab_gz_t_minus_1,flores_etab_hz_t_minus_1,flores_etab_iz_t_minus_1,flores_etab_jz_t_minus_1,flores_etab_kz_t_minus_1,flores_etab_lz_t_minus_1,flores_etab_mn_t_minus_1,flores_etab_oq_t_minus_1,flores_etab_ru_t_minus_1,flores_total_salaried_jobs_t_minus_1,source_year,flores_herfindahl_t_minus_1,flores_dominant_sector_weight_t_minus_1,flores_growth_etab_1y_t_minus_1,target_year
4413,11412,1474.0,86.0,323.0,0.0,40.0,15.0,277.0,1077.0,2160.0,361.0,778.0,167.0,521.0,205.0,1495.0,1519.0,914.0,132569,2020,0.11243803295711133,0.1892744479495268,0.0,2021
4413,11694,1456.0,85.0,325.0,0.0,40.0,14.0,283.0,1115.0,2184.0,381.0,822.0,181.0,542.0,220.0,1556.0,1546.0,944.0,135674,2021,0.11134150294922907,0.18676244227809133,0.024710830704521625,2022
4413,11916,1477.0,91.0,331.0,0.0,38.0,15.0,290.0,1167.0,2201.0,394.0,841.0,185.0,543.0,223.0,1576.0,1573.0,971.0,135827,2022,0.11080765537795566,0.1847096341054045,0.018984094407388463,2023
4413,12058,1488.0,98.0,330.0,,37.0,15.0,283.0,1178.0,2219.0,398.0,853.0,196.0,550.0,234.0,1605.0,1589.0,985.0,138552,2023,0.11058696479483347,0.18402720185768784,0.011916750587445346,2024
4414,2964,77.0,42.0,99.0,0.0,11.0,6.0,217.0,350.0,639.0,88.0,372.0,24.0,125.0,65.0,238.0,391.0,220.0,28011,2017,0.11610764167763954,0.21558704453441296,,2018
4414,2956,72.0,39.0,93.0,0.0,12.0,7.0,216.0,341.0,652.0,88.0,382.0,22.0,135.0,68.0,240.0,375.0,214.0,27339,2018,0.11725995704248694,0.22056833558863329,-0.0026990553306343035,2019
4414,2964,72.0,41.0,93.0,0.0,12.0,7.0,212.0,343.0,638.0,94.0,388.0,18.0,136.0,63.0,238.0,387.0,222.0,27826,2019,0.11646847186480683,0.21524966261808368,0.0027063599458727605,2020
4414,2954,84.0,42.0,96.0,0.0,13.0,7.0,211.0,348.0,620.0,96.0,382.0,19.0,134.0,65.0,250.0,370.0,217.0,26774,2020,0.11373330356827711,0.2098849018280298,-0.003373819163292824,2021
4414,3041,98.0,39.0,100.0,0.0,13.0,7.0,213.0,390.0,639.0,95.0,382.0,19.0,132.0,70.0,253.0,359.0,232.0,27578,2021,0.11370212705217664,0.21012824728707663,0.029451591062965576,2022
4414,3067,99.0,38.0,101.0,0.0,13.0,9.0,207.0,387.0,646.0,95.0,394.0,19.0,131.0,76.0,248.0,372.0,232.0,27626,2022,0.11405966668328639,0.21062927942614934,0.008549819138441217,2023
4414,3097,107.0,41.0,101.0,,15.0,8.0,204.0,398.0,633.0,95.0,412.0,20.0,129.0,75.0,258.0,367.0,234.0,27510,2023,0.112785618880396,0.2043913464643203,0.009781545484186527,2024
4415,2732,589.0,36.0,72.0,0.0,16.0,2.0,90.0,307.0,410.0,86.0,128.0,14.0,94.0,31.0,218.0,463.0,176.0,21679,2017,0.1273813530436945,0.215592972181552,,2018
4415,2673,579.0,32.0,69.0,0.0,13.0,2.0,89.0,294.0,397.0,90.0,129.0,9.0,95.0,29.0,212.0,450.0,184.0,21634,2018,0.12724451145700677,0.2166105499438833,-0.021595900439238647,2019
4415,2767,644.0,32.0,68.0,0.0,12.0,2.0,92.0,319.0,390.0,94.0,124.0,14.0,96.0,29.0,220.0,459.0,172.0,22429,2019,0.13139355110550294,0.23274304300686663,0.03516647961092412,2020
4415,2780,644.0,35.0,72.0,0.0,13.0,2.0,93.0,314.0,399.0,93.0,125.0,16.0,97.0,31.0,219.0,459.0,168.0,22174,2020,0.1306260027948864,0.2316546762589928,0.004698229129020515,2021
4415,2835,660.0,38.0,79.0,0.0,11.0,2.0,95.0,316.0,419.0,91.0,123.0,17.0,100.0,37.0,233.0,447.0,167.0,22155,2021,0.13000842952636013,0.2328042328042328,0.019784172661870603,2022
4415,2864,659.0,43.0,78.0,0.0,12.0,2.0,94.0,312.0,417.0,96.0,134.0,17.0,98.0,38.0,242.0,453.0,169.0,22309,2022,0.12840896234512028,0.23009776536312848,0.010229276895943551,2023
4415,2855,668.0,41.0,77.0,,11.0,2.0,91.0,292.0,416.0,94.0,136.0,18.0,98.0,36.0,245.0,456.0,174.0,22783,2023,0.12972024990722023,0.2339754816112084,-0.003142458100558687,2024
4416,3135,141.0,49.0,87.0,0.0,17.0,4.0,151.0,378.0,645.0,93.0,221.0,16.0,124.0,50.0,261.0,668.0,230.0,31996,2017,0.12766628765621463,0.21307814992025517,,2018
4416,3098,142.0,44.0,83.0,0.0,15.0,6.0,149.0,358.0,641.0,83.0,215.0,15.0,121.0,54.0,259.0,668.0,245.0,31022,2018,0.12864898364216734,0.2156229825693996,-0.01180223285486448,2019
4416,3145,145.0,45.0,79.0,1.0,15.0,6.0,148.0,386.0,631.0,93.0,205.0,15.0,129.0,60.0,277.0,663.0,247.0,31627,2019,0.12608005742579764,0.21081081081081082,0.015171078114912806,2020
4416,3118,144.0,46.0,76.0,2.0,15.0,6.0,148.0,407.0,616.0,92.0,207.0,15.0,115.0,57.0,288.0,647.0,237.0,31439,2020,0.1256578430360081,0.20750481077613855,-0.008585055643879125,2021
4416,3200,157.0,43.0,78.0,1.0,17.0,6.0,148.0,425.0,624.0,92.0,215.0,16.0,120.0,64.0,311.0,646.0,237.0,31641,2021,0.123873046875,0.201875,0.026298909557408656,2022
4416,3226,147.0,45.0,74.0,1.0,19.0,5.0,151.0,445.0,631.0,89.0,229.0,15.0,125.0,68.0,321.0,638.0,223.0,31908,2022,0.12387091244457138,0.1977681339119653,0.008124999999999938,2023
4416,3308,158.0,46.0,77.0,,20.0,5.0,154.0,444.0,640.0,91.0,234.0,16.0,132.0,66.0,322.0,649.0,254.0,31707,2023,0.12230436200248856,0.19619105199516323,0.025418474891506504,2024
4417,2585,104.0,34.0,80.0,0.0,14.0,1.0,161.0,309.0,524.0,67.0,185.0,26.0,124.0,35.0,217.0,509.0,195.0,22943,2017,0.12192540658238835,0.20270793036750484,,2018
4417,2573,108.0,34.0,87.0,0.0,13.0,1.0,151.0,315.0,498.0,69.0,189.0,24.0,126.0,35.0,217.0,506.0,200.0,22632,2018,0.11961233346560267,0.19665759813447337,-0.004642166344294041,2019
4417,2612,121.0,30.0,81.0,0.0,14.0,3.0,160.0,319.0,507.0,71.0,208.0,22.0,126.0,36.0,220.0,506.0,188.0,23242,2019,0.11908431810773225,0.194104134762634,0.01515740380878361,2020
4417,2603,116.0,27.0,80.0,0.0,13.0,2.0,160.0,344.0,504.0,73.0,210.0,22.0,127.0,33.0,216.0,490.0,186.0,22752,2020,0.11913216952158838,0.193622742988859,-0.0034456355283307705,2021
4417,2693,125.0,29.0,80.0,0.0,13.0,3.0,164.0,376.0,507.0,74.0,216.0,29.0,122.0,37.0,227.0,488.0,203.0,23111,2021,0.1169944661304376,0.188265874489417,0.03457548981943903,2022
4417,2713,134.0,29.0,82.0,0.0,13.0,3.0,163.0,376.0,519.0,71.0,227.0,31.0,120.0,36.0,227.0,491.0,191.0,23475,2022,0.11756516555080324,0.19130114264651676,0.0074266617155589465,2023
4417,2708,144.0,31.0,77.0,,13.0,3.0,161.0,369.0,513.0,67.0,219.0,33.0,117.0,37.0,245.0,481.0,198.0,23480,2023,0.11621591695048752,0.1894387001477105,-0.0018429782528566196,2024
4418,2430,100.0,31.0,47.0,0.0,10.0,0.0,90.0,237.0,501.0,77.0,222.0,10.0,89.0,55.0,254.0,459.0,248.0,23790,2017,0.12388016731866755,0.20617283950617285,,2018
4418,2440,106.0,32.0,48.0,0.0,9.0,0.0,88.0,237.0,486.0,75.0,228.0,10.0,90.0,57.0,249.0,472.0,253.0,23619,2018,0.12305260682612201,0.19918032786885245,0.004115226337448652,2019
4418,2462,115.0,27.0,42.0,0.0,8.0,0.0,92.0,230.0,510.0,76.0,227.0,9.0,96.0,56.0,248.0,465.0,261.0,24424,2019,0.12420043804743557,0.20714865962632006,0.00901639344262306,2020
4418,2472,121.0,23.0,43.0,0.0,10.0,0.0,85.0,235.0,511.0,81.0,230.0,11.0,90.0,51.0,263.0,463.0,255.0,24076,2020,0.1242943622291346,0.20671521035598706,0.004061738424045558,2021
4418,2513,119.0,23.0,42.0,0.0,10.0,0.0,80.0,247.0,524.0,83.0,246.0,12.0,87.0,56.0,270.0,462.0,252.0,24416,2021,0.1245637290150113,0.20851571826502188,0.016585760517799253,2022
4418,2546,138.0,24.0,41.0,0.0,10.0,0.0,82.0,252.0,535.0,84.0,245.0,13.0,95.0,63.0,278.0,458.0,228.0,24893,2022,0.12297373265149836,0.21013354281225452,0.013131715081575734,2023
4418,2608,163.0,21.0,43.0,,9.0,,81.0,258.0,529.0,78.0,248.0,13.0,94.0,59.0,280.0,467.0,265.0,24693,2023,0.12183695048741014,0.20283742331288343,0.02435192458758828,2024
4419,3583,290.0,46.0,95.0,0.0,21.0,3.0,133.0,382.0,676.0,81.0,252.0,29.0,116.0,47.0,334.0,791.0,287.0,34330,2017,0.1263803573936494,0.2207647222997488,,2018
4419,3535,283.0,44.0,94.0,0.0,21.0,2.0,126.0,381.0,659.0,78.0,246.0,34.0,124.0,46.0,326.0,790.0,281.0,34854,2018,0.1265349335499321,0.22347949080622348,-0.013396595032096004,2019
4419,3623,302.0,43.0,95.0,0.0,16.0,2.0,123.0,393.0,698.0,78.0,247.0,32.0,135.0,49.0,331.0,798.0,281.0,35341,2019,0.12747010180990906,0.22025945349158157,0.02489391796322482,2020
4419,3590,299.0,46.0,91.0,0.0,19.0,2.0,127.0,398.0,682.0,79.0,242.0,33.0,119.0,57.0,333.0,794.0,269.0,34975,2020,0.12700165268736277,0.2211699164345404,-0.009108473640629278,2021
4419,3662,312.0,47.0,93.0,0.0,19.0,2.0,123.0,412.0,696.0,81.0,261.0,35.0,123.0,54.0,340.0,790.0,274.0,35606,2021,0.12576833053895217,0.21572910977607865,0.020055710306406738,2022
4419,3699,323.0,45.0,90.0,0.0,20.0,0.0,117.0,431.0,698.0,80.0,267.0,34.0,134.0,56.0,357.0,796.0,251.0,35722,2022,0.12610986756099954,0.21519329548526628,0.010103768432550453,2023
4419,3748,325.0,50.0,92.0,,20.0,,119.0,429.0,691.0,77.0,262.0,30.0,134.0,59.0,361.0,810.0,289.0,35783,2023,0.12525527666694383,0.21611526147278548,0.013246823465801638,2024
4420,3545,159.0,43.0,106.0,0.0,17.0,10.0,177.0,422.0,724.0,106.0,279.0,24.0,137.0,53.0,291.0,704.0,293.0,36412,2017,0.12331645715672565,0.20423131170662906,,2018
4420,3490,163.0,43.0,103.0,0.0,18.0,12.0,172.0,432.0,700.0,98.0,278.0,25.0,131.0,55.0,290.0,689.0,281.0,35606,2018,0.12242789468066764,0.20057306590257878,-0.015514809590973178,2019
4420,3562,175.0,46.0,100.0,0.0,18.0,11.0,175.0,429.0,711.0,99.0,292.0,25.0,145.0,54.0,298.0,702.0,282.0,36597,2019,0.12170200074969395,0.199606962380685,0.020630372492836724,2020
4420,3517,177.0,46.0,103.0,0.0,19.0,11.0,172.0,440.0,695.0,100.0,283.0,26.0,132.0,49.0,300.0,688.0,276.0,36374,2020,0.12133720863018077,0.19761160079613307,-0.012633352049410407,2021
4420,3564,188.0,46.0,103.0,0.0,17.0,11.0,175.0,457.0,720.0,99.0,296.0,21.0,129.0,48.0,313.0,673.0,268.0,36616,2021,0.12170259144632507,0.20202020202020202,0.013363662212112493,2022
4420,3586,200.0,47.0,104.0,0.0,17.0,11.0,173.0,462.0,736.0,99.0,298.0,26.0,133.0,51.0,308.0,670.0,251.0,37099,2022,0.12168845255251494,0.20524261015058562,0.006172839506172867,2023
4420,3611,189.0,48.0,108.0,,16.0,11.0,176.0,456.0,725.0,102.0,299.0,23.0,131.0,50.0,314.0,685.0,278.0,37395,2023,0.12114917640266697,0.2007754084741069,0.006971556051310612,2024
4421,2799,366.0,39.0,80.0,0.0,20.0,2.0,165.0,263.0,448.0,84.0,156.0,8.0,113.0,27.0,211.0,618.0,199.0,23732,2017,0.12130844464050283,0.2207931404072883,,2018
4421,2794,378.0,44.0,80.0,0.0,17.0,2.0,163.0,266.0,441.0,83.0,152.0,6.0,114.0,22.0,207.0,620.0,199.0,23454,2018,0.12216560796757958,0.22190408017179672,-0.0017863522686674127,2019
4421,2796,386.0,43.0,77.0,0.0,18.0,1.0,164.0,259.0,443.0,85.0,159.0,8.0,113.0,20.0,203.0,620.0,197.0,23779,2019,0.12247749185941084,0.2217453505007153,0.0007158196134573469,2020
4421,2776,399.0,44.0,75.0,0.0,17.0,1.0,162.0,265.0,435.0,85.0,172.0,10.0,101.0,21.0,197.0,605.0,187.0,22197,2020,0.12199306114991404,0.21793948126801152,-0.007153075822603716,2021
4421,2838,415.0,49.0,77.0,0.0,17.0,1.0,159.0,281.0,440.0,86.0,189.0,10.0,105.0,17.0,197.0,609.0,186.0,22190,2021,0.12136508404761515,0.21458773784355178,0.022334293948126804,2022
4421,2869,415.0,50.0,80.0,0.0,19.0,1.0,155.0,274.0,449.0,89.0,193.0,10.0,103.0,23.0,203.0,622.0,183.0,22777,2022,0.12151129105602479,0.21680027884280237,0.010923185341789932,2023
4421,2902,440.0,54.0,85.0,,19.0,1.0,161.0,266.0,450.0,85.0,195.0,12.0,99.0,21.0,210.0,622.0,182.0,23148,2023,0.1214761463493178,0.21433494141971055,0.011502265597769235,2024
4422,3245,291.0,29.0,102.0,0.0,17.0,3.0,135.0,418.0,632.0,71.0,256.0,33.0,128.0,66.0,301.0,498.0,265.0,30833,2017,0.11299431862697382,0.19476117103235746,,2018
4422,3235,300.0,30.0,96.0,0.0,18.0,1.0,134.0,422.0,625.0,63.0,263.0,26.0,132.0,68.0,304.0,495.0,258.0,30749,2018,0.11342068612953853,0.19319938176197837,-0.0030816640986132127,2019
4422,3327,307.0,35.0,97.0,0.0,21.0,2.0,142.0,420.0,655.0,65.0,266.0,31.0,135.0,65.0,322.0,499.0,265.0,31727,2019,0.1131291925352489,0.19687406071535918,0.028438948995363145,2020
4422,3337,303.0,29.0,93.0,0.0,21.0,3.0,134.0,435.0,648.0,79.0,276.0,31.0,133.0,63.0,321.0,502.0,266.0,31750,2020,0.11312138607376059,0.1941863949655379,0.0030057108506160723,2021
4422,3414,307.0,30.0,95.0,0.0,22.0,2.0,134.0,442.0,681.0,78.0,291.0,31.0,137.0,67.0,326.0,501.0,270.0,32476,2021,0.11384460896909893,0.19947275922671354,0.023074617920287643,2022
4422,3436,316.0,31.0,96.0,0.0,20.0,4.0,133.0,447.0,681.0,76.0,295.0,35.0,132.0,72.0,336.0,518.0,244.0,33125,2022,0.11427130526467004,0.19819557625145517,0.006444053895723556,2023
4422,3490,321.0,32.0,96.0,,20.0,4.0,125.0,444.0,686.0,81.0,293.0,31.0,138.0,69.0,346.0,517.0,287.0,33923,2023,0.1135954548813228,0.19656160458452723,0.01571594877764837,2024
4423,24946,712.0,136.0,551.0,0.0,132.0,29.0,711.0,2302.0,4922.0,678.0,2233.0,646.0,1132.0,681.0,4058.0,3589.0,2434.0,323965,2017,0.11852624839701056,0.1973061813517197,,2018
4423,24932,719.0,136.0,545.0,0.0,124.0,29.0,691.0,2329.0,4878.0,692.0,2279.0,678.0,1146.0,673.0,4026.0,3589.0,2398.0,326211,2018,0.11789477936702092,0.1956521739130435,-0.0005612122183916712,2019
4423,25755,725.0,142.0,553.0,0.0,122.0,28.0,694.0,2495.0,4958.0,747.0,2354.0,740.0,1191.0,724.0,4152.0,3663.0,2467.0,333091,2019,0.11681847687321063,0.19250630945447486,0.0330097866196053,2020
4423,25926,737.0,145.0,551.0,0.0,123.0,30.0,689.0,2554.0,4921.0,782.0,2348.0,772.0,1176.0,745.0,4186.0,3685.0,2482.0,329148,2020,0.11607169865057039,0.18980945768726376,0.006639487478159678,2021
4423,26747,747.0,152.0,561.0,0.0,121.0,34.0,691.0,2705.0,5064.0,787.0,2483.0,834.0,1197.0,750.0,4321.0,3756.0,2544.0,344172,2021,0.11612529452653522,0.18932964444610612,0.03166705237985035,2022
4423,27114,766.0,168.0,580.0,0.0,120.0,33.0,692.0,2764.0,5072.0,828.0,2540.0,861.0,1215.0,764.0,4410.0,3824.0,2477.0,345153,2022,0.11555934004594505,0.18706203437338645,0.013721164990466272,2023
4423,27520,764.0,168.0,576.0,,125.0,36.0,684.0,2785.0,5119.0,841.0,2552.0,855.0,1232.0,779.0,4469.0,3892.0,2643.0,346665,2023,0.11562627814021093,0.18601017441860465,0.014973814265692997,2024
4424,6551,160.0,96.0,173.0,0.0,32.0,11.0,239.0,583.0,1452.0,153.0,557.0,42.0,284.0,138.0,548.0,1388.0,695.0,67932,2017,0.13319629381399084,0.22164555029766447,,2018
4424,6513,157.0,103.0,169.0,0.0,26.0,11.0,229.0,598.0,1448.0,146.0,577.0,35.0,279.0,138.0,553.0,1367.0,677.0,66493,2018,0.13334884047351328,0.22232458160601873,-0.005800641123492545,2019
4424,6640,166.0,107.0,168.0,0.0,23.0,11.0,235.0,602.0,1477.0,143.0,592.0,43.0,309.0,133.0,557.0,1368.0,706.0,67558,2019,0.13230054253157209,0.22243975903614457,0.019499462613234986,2020
4424,6643,179.0,107.0,169.0,0.0,25.0,9.0,230.0,625.0,1462.0,151.0,599.0,51.0,298.0,142.0,550.0,1353.0,693.0,66821,2020,0.1305308616021922,0.22008128857443926,0.0004518072289156905,2021
4424,6768,185.0,110.0,162.0,0.0,25.0,10.0,235.0,655.0,1499.0,156.0,631.0,56.0,307.0,157.0,568.0,1338.0,674.0,66758,2021,0.12915868514885792,0.22148345153664303,0.018816799638717407,2022
4424,6739,193.0,109.0,157.0,0.0,25.0,9.0,228.0,660.0,1499.0,158.0,643.0,53.0,305.0,156.0,566.0,1330.0,648.0,66687,2022,0.12940497075788387,0.2224365632883217,-0.004284869976359351,2023
4424,6885,204.0,107.0,167.0,,24.0,9.0,229.0,656.0,1512.0,162.0,646.0,56.0,300.0,156.0,583.0,1364.0,710.0,66260,2023,0.12902179123888724,0.2196078431372549,0.02166493545036352,2024
4425,8994,1397.0,88.0,223.0,0.0,35.0,8.0,306.0,882.0,1693.0,229.0,553.0,100.0,340.0,114.0,889.0,1417.0,720.0,85213,2017,0.118202439607281,0.1882366021792306,,2018
4425,8924,1359.0,88.0,214.0,0.0,34.0,8.0,313.0,885.0,1642.0,223.0,552.0,96.0,353.0,115.0,911.0,1418.0,713.0,84949,2018,0.11714912782094769,0.183998207082026,-0.007782966422059112,2019
4425,9140,1433.0,85.0,223.0,0.0,35.0,7.0,325.0,890.0,1662.0,237.0,577.0,107.0,365.0,117.0,926.0,1440.0,711.0,86996,2019,0.1167798744547496,0.18183807439824945,0.024204392649036288,2020
4425,9088,1417.0,87.0,214.0,0.0,34.0,8.0,320.0,900.0,1658.0,230.0,599.0,107.0,356.0,112.0,940.0,1419.0,687.0,86076,2020,0.11690512310770433,0.18243838028169015,-0.005689277899343592,2021
4425,9329,1413.0,94.0,215.0,0.0,33.0,8.0,325.0,938.0,1688.0,246.0,628.0,121.0,357.0,125.0,971.0,1464.0,703.0,86589,2021,0.11582820964496696,0.1809411512487941,0.026518485915492995,2022
4425,9363,1441.0,97.0,206.0,0.0,32.0,9.0,324.0,936.0,1704.0,244.0,658.0,124.0,353.0,126.0,958.0,1446.0,705.0,86485,2022,0.11598808880579145,0.18199295097725088,0.0036445492550112313,2023
4425,9430,1476.0,99.0,200.0,,32.0,8.0,339.0,924.0,1709.0,251.0,643.0,119.0,364.0,126.0,971.0,1446.0,723.0,87407,2023,0.11598901994829346,0.18123011664899258,0.007155826124105591,2024
4426,2349,259.0,43.0,74.0,0.0,10.0,3.0,64.0,221.0,405.0,57.0,158.0,12.0,80.0,37.0,173.0,554.0,199.0,20639,2017,0.12759593903440883,0.2358450404427416,,2018
4426,2315,256.0,44.0,72.0,0.0,9.0,3.0,68.0,218.0,403.0,57.0,154.0,12.0,80.0,34.0,169.0,553.0,183.0,20455,2018,0.12871767839566353,0.23887688984881209,-0.01447424435930178,2019
4426,2414,285.0,44.0,71.0,0.0,10.0,2.0,78.0,227.0,399.0,59.0,170.0,15.0,86.0,36.0,173.0,576.0,183.0,21075,2019,0.12726301764973583,0.23860811930405965,0.04276457883369322,2020
4426,2396,295.0,41.0,67.0,0.0,11.0,2.0,82.0,238.0,384.0,58.0,169.0,17.0,76.0,37.0,176.0,569.0,174.0,20943,2020,0.1269011234639814,0.23747913188647746,-0.0074565037282519064,2021
4426,2422,305.0,42.0,67.0,0.0,12.0,2.0,79.0,246.0,402.0,60.0,163.0,21.0,77.0,35.0,180.0,554.0,177.0,20887,2021,0.12550041901888892,0.22873658133773742,0.01085141903171949,2022
4426,2463,316.0,43.0,72.0,0.0,11.0,3.0,74.0,244.0,400.0,60.0,163.0,21.0,76.0,35.0,180.0,578.0,187.0,21010,2022,0.12710980819003923,0.2346731628095818,0.016928158546655636,2023
4426,2487,329.0,42.0,66.0,,11.0,3.0,75.0,246.0,402.0,59.0,160.0,23.0,79.0,34.0,189.0,579.0,190.0,21456,2023,0.1271274883515713,0.23281061519903498,0.00974421437271622,2024
4427,3388,350.0,68.0,87.0,0.0,15.0,7.0,156.0,342.0,628.0,116.0,182.0,20.0,133.0,39.0,259.0,703.0,283.0,32422,2017,0.12006923526189384,0.2074970484061393,,2018
4427,3364,332.0,65.0,85.0,0.0,12.0,6.0,166.0,345.0,628.0,117.0,189.0,23.0,136.0,41.0,262.0,686.0,271.0,31587,2018,0.11890747807448525,0.20392390011890607,-0.00708382526564344,2019
4427,3368,355.0,62.0,87.0,0.0,13.0,7.0,162.0,331.0,633.0,120.0,187.0,22.0,146.0,42.0,260.0,668.0,273.0,31906,2019,0.11772776896993359,0.19833729216152018,0.0011890606420927874,2020
4427,3359,371.0,56.0,81.0,0.0,12.0,7.0,161.0,342.0,628.0,118.0,188.0,25.0,131.0,41.0,257.0,671.0,270.0,31542,2020,0.11900550931982708,0.19976183387913068,-0.0026722090261283027,2021
4427,3389,376.0,55.0,81.0,0.0,13.0,7.0,160.0,342.0,631.0,122.0,205.0,29.0,134.0,45.0,259.0,664.0,266.0,32252,2021,0.11739933085022178,0.19592800236057833,0.00893122953259895,2022
4427,3533,386.0,52.0,82.0,0.0,13.0,9.0,159.0,412.0,660.0,124.0,222.0,33.0,132.0,46.0,256.0,670.0,277.0,32259,2022,0.11742850095044186,0.18964053212567222,0.042490410150486824,2023
4427,3572,389.0,49.0,80.0,,12.0,8.0,162.0,428.0,665.0,124.0,222.0,32.0,132.0,44.0,257.0,683.0,285.0,32250,2023,0.11840804239518767,0.1912094064949608,0.011038777243136177,2024
5201,2538,249.0,31.0,78.0,0.0,27.0,2.0,131.0,375.0,385.0,71.0,166.0,22.0,99.0,31.0,256.0,335.0,280.0,30260,2017,0.1049134324539653,0.1516942474389283,,2018
5201,2791,281.0,29.0,80.0,0.0,28.0,2.0,140.0,403.0,479.0,74.0,184.0,25.0,115.0,33.0,280.0,338.0,300.0,32114,2018,0.10723866612766299,0.17162307416696523,0.09968479117415296,2019
5201,2878,314.0,31.0,81.0,0.0,29.0,2.0,147.0,416.0,470.0,73.0,182.0,27.0,109.0,39.0,296.0,350.0,312.0,33234,2019,0.10655370762164483,0.16330785267546907,0.031171623074166988,2020
5201,2901,328.0,33.0,79.0,0.0,29.0,2.0,139.0,430.0,466.0,76.0,179.0,25.0,111.0,37.0,322.0,349.0,296.0,33080,2020,0.10722318647981337,0.1606342640468804,0.007991660875608098,2021
5201,2973,336.0,35.0,77.0,0.0,26.0,3.0,141.0,463.0,477.0,79.0,188.0,26.0,110.0,41.0,336.0,345.0,290.0,33749,2021,0.10799935149046883,0.16044399596367306,0.024819027921406445,2022
5201,3436,391.0,33.0,93.0,0.0,24.0,4.0,153.0,546.0,558.0,97.0,226.0,28.0,131.0,52.0,394.0,386.0,320.0,36408,2022,0.10874602408789494,0.16239813736903377,0.15573494786411035,2023
5201,3483,411.0,37.0,88.0,,27.0,4.0,149.0,545.0,550.0,99.0,227.0,27.0,137.0,52.0,417.0,388.0,325.0,37206,2023,0.10832278416580464,0.15790984783232845,0.013678696158323733,2024
5202,11409,579.0,79.0,252.0,0.0,64.0,15.0,402.0,980.0,2167.0,228.0,841.0,213.0,557.0,236.0,1626.0,1607.0,1563.0,152708,2017,0.11575339356429462,0.18993776842843368,,2018
5202,11696,608.0,74.0,252.0,0.0,65.0,14.0,402.0,1017.0,2236.0,241.0,876.0,234.0,576.0,217.0,1681.0,1645.0,1558.0,155278,2018,0.11591591697840972,0.19117647058823528,0.025155578928915734,2019
5202,12085,635.0,76.0,253.0,0.0,66.0,16.0,414.0,1062.0,2278.0,259.0,912.0,239.0,590.0,253.0,1755.0,1704.0,1573.0,158736,2019,0.11497767930886739,0.18849813818783617,0.03325923392612862,2020
5202,12209,619.0,77.0,252.0,0.0,68.0,17.0,413.0,1122.0,2293.0,254.0,915.0,241.0,580.0,275.0,1806.0,1700.0,1577.0,159687,2020,0.11508961299870218,0.18781226963715292,0.010260653702937494,2021
5202,12705,659.0,74.0,262.0,0.0,64.0,16.0,406.0,1221.0,2371.0,265.0,976.0,269.0,596.0,303.0,1892.0,1754.0,1577.0,165124,2021,0.11445736284632926,0.1866194411648957,0.040625767876157015,2022
5202,12878,681.0,77.0,267.0,0.0,69.0,18.0,408.0,1239.0,2384.0,272.0,996.0,287.0,609.0,315.0,1943.0,1745.0,1568.0,169868,2022,0.11353202227235748,0.18512191334058084,0.013616686343959072,2023
5202,13199,713.0,78.0,272.0,,71.0,22.0,423.0,1258.0,2404.0,276.0,1029.0,298.0,627.0,326.0,2032.0,1776.0,1594.0,173661,2023,0.11297586920323172,0.18213501022804757,0.024926230781177283,2024
5203,5879,479.0,33.0,159.0,0.0,13.0,15.0,174.0,770.0,1220.0,98.0,824.0,40.0,193.0,137.0,661.0,552.0,511.0,41537,2017,0.11910909817337163,0.20751828542269093,,2018
5203,5871,480.0,22.0,150.0,0.0,13.0,14.0,171.0,778.0,1210.0,100.0,842.0,38.0,212.0,130.0,652.0,548.0,511.0,41721,2018,0.11956244518024367,0.2060977686935786,-0.0013607756421160078,2019
5203,6033,501.0,31.0,151.0,0.0,12.0,15.0,178.0,815.0,1235.0,99.0,858.0,39.0,219.0,140.0,680.0,552.0,508.0,43051,2019,0.11914362162314684,0.2047074424001326,0.0275932549821154,2020
5203,6023,507.0,27.0,152.0,0.0,11.0,16.0,173.0,846.0,1204.0,100.0,840.0,39.0,216.0,143.0,704.0,550.0,495.0,43565,2020,0.11864109159947468,0.19990038186950024,-0.0016575501408917503,2021
5203,6277,514.0,31.0,149.0,0.0,14.0,17.0,177.0,889.0,1234.0,103.0,893.0,48.0,219.0,151.0,763.0,570.0,505.0,45250,2021,0.11866447953285329,0.19659072805480324,0.042171675244894624,2022
5203,6347,517.0,28.0,154.0,0.0,13.0,20.0,188.0,889.0,1248.0,105.0,913.0,49.0,229.0,155.0,756.0,573.0,510.0,46019,2022,0.11813386662815384,0.19662832834409957,0.011151824119802534,2023
5203,6396,516.0,29.0,153.0,,15.0,16.0,176.0,882.0,1262.0,107.0,921.0,44.0,234.0,163.0,775.0,589.0,514.0,46480,2023,0.1184884940204576,0.19731081926203878,0.007720182763510275,2024
5204,1078,130.0,11.0,32.0,0.0,5.0,1.0,49.0,131.0,163.0,18.0,69.0,8.0,42.0,15.0,89.0,181.0,134.0,11085,2017,0.11184905738311517,0.1679035250463822,,2018
