edge_id,source_node_id,target_node_id,decision_year,edge_type,edge_weight,signal_strength,stability_score,source_basis,source_relation_id,claim_status
ze_similarity__2021__5210_MN__5316_MN__ze_to_ze_similarity__5210__5316__,5210_MN,5316_MN,2021,ze_similarity,0.9240764196851562,0.9240764196851562,0.2222222222222222,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5210__5316__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5210_OQ__5316_OQ__ze_to_ze_similarity__5210__5316__,5210_OQ,5316_OQ,2021,ze_similarity,0.9240764196851562,0.9240764196851562,0.2222222222222222,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5210__5316__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5210_RU__5316_RU__ze_to_ze_similarity__5210__5316__,5210_RU,5316_RU,2021,ze_similarity,0.9240764196851562,0.9240764196851562,0.2222222222222222,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5210__5316__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5211_BE__2408_BE__ze_to_ze_similarity__5211__2408__,5211_BE,2408_BE,2021,ze_similarity,0.97878441741927,0.97878441741927,0.3333333333333333,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5211__2408__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5211_BE__4410_BE__ze_to_ze_similarity__5211__4410__,5211_BE,4410_BE,2021,ze_similarity,0.943201282139734,0.943201282139734,0.2222222222222222,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5211__4410__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5211_BE__8427_BE__ze_to_ze_similarity__5211__8427__,5211_BE,8427_BE,2021,ze_similarity,0.9734019980295812,0.9734019980295812,0.3333333333333333,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5211__8427__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5211_BE__8430_BE__ze_to_ze_similarity__5211__8430__,5211_BE,8430_BE,2021,ze_similarity,0.9159293296320858,0.9159293296320858,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5211__8430__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5211_FZ__2408_FZ__ze_to_ze_similarity__5211__2408__,5211_FZ,2408_FZ,2021,ze_similarity,0.97878441741927,0.97878441741927,0.3333333333333333,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5211__2408__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5211_FZ__4410_FZ__ze_to_ze_similarity__5211__4410__,5211_FZ,4410_FZ,2021,ze_similarity,0.943201282139734,0.943201282139734,0.2222222222222222,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5211__4410__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5211_FZ__8427_FZ__ze_to_ze_similarity__5211__8427__,5211_FZ,8427_FZ,2021,ze_similarity,0.9734019980295812,0.9734019980295812,0.3333333333333333,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5211__8427__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5211_FZ__8430_FZ__ze_to_ze_similarity__5211__8430__,5211_FZ,8430_FZ,2021,ze_similarity,0.9159293296320858,0.9159293296320858,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5211__8430__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5211_GI__2408_GI__ze_to_ze_similarity__5211__2408__,5211_GI,2408_GI,2021,ze_similarity,0.97878441741927,0.97878441741927,0.3333333333333333,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5211__2408__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5211_GI__4410_GI__ze_to_ze_similarity__5211__4410__,5211_GI,4410_GI,2021,ze_similarity,0.943201282139734,0.943201282139734,0.2222222222222222,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5211__4410__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5211_GI__8427_GI__ze_to_ze_similarity__5211__8427__,5211_GI,8427_GI,2021,ze_similarity,0.9734019980295812,0.9734019980295812,0.3333333333333333,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5211__8427__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5211_GI__8430_GI__ze_to_ze_similarity__5211__8430__,5211_GI,8430_GI,2021,ze_similarity,0.9159293296320858,0.9159293296320858,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5211__8430__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5211_JZ__2408_JZ__ze_to_ze_similarity__5211__2408__,5211_JZ,2408_JZ,2021,ze_similarity,0.97878441741927,0.97878441741927,0.3333333333333333,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5211__2408__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5211_JZ__4410_JZ__ze_to_ze_similarity__5211__4410__,5211_JZ,4410_JZ,2021,ze_similarity,0.943201282139734,0.943201282139734,0.2222222222222222,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5211__4410__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5211_JZ__8427_JZ__ze_to_ze_similarity__5211__8427__,5211_JZ,8427_JZ,2021,ze_similarity,0.9734019980295812,0.9734019980295812,0.3333333333333333,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5211__8427__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5211_JZ__8430_JZ__ze_to_ze_similarity__5211__8430__,5211_JZ,8430_JZ,2021,ze_similarity,0.9159293296320858,0.9159293296320858,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5211__8430__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5211_KZ__2408_KZ__ze_to_ze_similarity__5211__2408__,5211_KZ,2408_KZ,2021,ze_similarity,0.97878441741927,0.97878441741927,0.3333333333333333,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5211__2408__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5211_KZ__4410_KZ__ze_to_ze_similarity__5211__4410__,5211_KZ,4410_KZ,2021,ze_similarity,0.943201282139734,0.943201282139734,0.2222222222222222,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5211__4410__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5211_KZ__8427_KZ__ze_to_ze_similarity__5211__8427__,5211_KZ,8427_KZ,2021,ze_similarity,0.9734019980295812,0.9734019980295812,0.3333333333333333,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5211__8427__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5211_KZ__8430_KZ__ze_to_ze_similarity__5211__8430__,5211_KZ,8430_KZ,2021,ze_similarity,0.9159293296320858,0.9159293296320858,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5211__8430__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5211_LZ__2408_LZ__ze_to_ze_similarity__5211__2408__,5211_LZ,2408_LZ,2021,ze_similarity,0.97878441741927,0.97878441741927,0.3333333333333333,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5211__2408__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5211_LZ__4410_LZ__ze_to_ze_similarity__5211__4410__,5211_LZ,4410_LZ,2021,ze_similarity,0.943201282139734,0.943201282139734,0.2222222222222222,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5211__4410__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5211_LZ__8427_LZ__ze_to_ze_similarity__5211__8427__,5211_LZ,8427_LZ,2021,ze_similarity,0.9734019980295812,0.9734019980295812,0.3333333333333333,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5211__8427__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5211_LZ__8430_LZ__ze_to_ze_similarity__5211__8430__,5211_LZ,8430_LZ,2021,ze_similarity,0.9159293296320858,0.9159293296320858,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5211__8430__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5211_MN__2408_MN__ze_to_ze_similarity__5211__2408__,5211_MN,2408_MN,2021,ze_similarity,0.97878441741927,0.97878441741927,0.3333333333333333,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5211__2408__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5211_MN__4410_MN__ze_to_ze_similarity__5211__4410__,5211_MN,4410_MN,2021,ze_similarity,0.943201282139734,0.943201282139734,0.2222222222222222,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5211__4410__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5211_MN__8427_MN__ze_to_ze_similarity__5211__8427__,5211_MN,8427_MN,2021,ze_similarity,0.9734019980295812,0.9734019980295812,0.3333333333333333,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5211__8427__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5211_MN__8430_MN__ze_to_ze_similarity__5211__8430__,5211_MN,8430_MN,2021,ze_similarity,0.9159293296320858,0.9159293296320858,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5211__8430__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5211_OQ__2408_OQ__ze_to_ze_similarity__5211__2408__,5211_OQ,2408_OQ,2021,ze_similarity,0.97878441741927,0.97878441741927,0.3333333333333333,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5211__2408__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5211_OQ__4410_OQ__ze_to_ze_similarity__5211__4410__,5211_OQ,4410_OQ,2021,ze_similarity,0.943201282139734,0.943201282139734,0.2222222222222222,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5211__4410__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5211_OQ__8427_OQ__ze_to_ze_similarity__5211__8427__,5211_OQ,8427_OQ,2021,ze_similarity,0.9734019980295812,0.9734019980295812,0.3333333333333333,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5211__8427__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5211_OQ__8430_OQ__ze_to_ze_similarity__5211__8430__,5211_OQ,8430_OQ,2021,ze_similarity,0.9159293296320858,0.9159293296320858,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5211__8430__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5211_RU__2408_RU__ze_to_ze_similarity__5211__2408__,5211_RU,2408_RU,2021,ze_similarity,0.97878441741927,0.97878441741927,0.3333333333333333,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5211__2408__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5211_RU__4410_RU__ze_to_ze_similarity__5211__4410__,5211_RU,4410_RU,2021,ze_similarity,0.943201282139734,0.943201282139734,0.2222222222222222,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5211__4410__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5211_RU__8427_RU__ze_to_ze_similarity__5211__8427__,5211_RU,8427_RU,2021,ze_similarity,0.9734019980295812,0.9734019980295812,0.3333333333333333,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5211__8427__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5211_RU__8430_RU__ze_to_ze_similarity__5211__8430__,5211_RU,8430_RU,2021,ze_similarity,0.9159293296320858,0.9159293296320858,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5211__8430__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5213_BE__5314_BE__ze_to_ze_similarity__5213__5314__,5213_BE,5314_BE,2021,ze_similarity,0.8256684543902513,0.8256684543902513,0.2222222222222222,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5213__5314__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5213_FZ__5314_FZ__ze_to_ze_similarity__5213__5314__,5213_FZ,5314_FZ,2021,ze_similarity,0.8256684543902513,0.8256684543902513,0.2222222222222222,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5213__5314__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5213_GI__5314_GI__ze_to_ze_similarity__5213__5314__,5213_GI,5314_GI,2021,ze_similarity,0.8256684543902513,0.8256684543902513,0.2222222222222222,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5213__5314__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5213_JZ__5314_JZ__ze_to_ze_similarity__5213__5314__,5213_JZ,5314_JZ,2021,ze_similarity,0.8256684543902513,0.8256684543902513,0.2222222222222222,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5213__5314__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5213_KZ__5314_KZ__ze_to_ze_similarity__5213__5314__,5213_KZ,5314_KZ,2021,ze_similarity,0.8256684543902513,0.8256684543902513,0.2222222222222222,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5213__5314__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5213_LZ__5314_LZ__ze_to_ze_similarity__5213__5314__,5213_LZ,5314_LZ,2021,ze_similarity,0.8256684543902513,0.8256684543902513,0.2222222222222222,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5213__5314__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5213_MN__5314_MN__ze_to_ze_similarity__5213__5314__,5213_MN,5314_MN,2021,ze_similarity,0.8256684543902513,0.8256684543902513,0.2222222222222222,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5213__5314__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5213_OQ__5314_OQ__ze_to_ze_similarity__5213__5314__,5213_OQ,5314_OQ,2021,ze_similarity,0.8256684543902513,0.8256684543902513,0.2222222222222222,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5213__5314__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5213_RU__5314_RU__ze_to_ze_similarity__5213__5314__,5213_RU,5314_RU,2021,ze_similarity,0.8256684543902513,0.8256684543902513,0.2222222222222222,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5213__5314__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5214_BE__3204_BE__ze_to_ze_similarity__5214__3204__,5214_BE,3204_BE,2021,ze_similarity,0.9202487730962932,0.9202487730962932,0.3333333333333333,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5214__3204__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5214_FZ__3204_FZ__ze_to_ze_similarity__5214__3204__,5214_FZ,3204_FZ,2021,ze_similarity,0.9202487730962932,0.9202487730962932,0.3333333333333333,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5214__3204__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5214_GI__3204_GI__ze_to_ze_similarity__5214__3204__,5214_GI,3204_GI,2021,ze_similarity,0.9202487730962932,0.9202487730962932,0.3333333333333333,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5214__3204__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5214_JZ__3204_JZ__ze_to_ze_similarity__5214__3204__,5214_JZ,3204_JZ,2021,ze_similarity,0.9202487730962932,0.9202487730962932,0.3333333333333333,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5214__3204__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5214_KZ__3204_KZ__ze_to_ze_similarity__5214__3204__,5214_KZ,3204_KZ,2021,ze_similarity,0.9202487730962932,0.9202487730962932,0.3333333333333333,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5214__3204__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5214_LZ__3204_LZ__ze_to_ze_similarity__5214__3204__,5214_LZ,3204_LZ,2021,ze_similarity,0.9202487730962932,0.9202487730962932,0.3333333333333333,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5214__3204__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5214_MN__3204_MN__ze_to_ze_similarity__5214__3204__,5214_MN,3204_MN,2021,ze_similarity,0.9202487730962932,0.9202487730962932,0.3333333333333333,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5214__3204__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5214_OQ__3204_OQ__ze_to_ze_similarity__5214__3204__,5214_OQ,3204_OQ,2021,ze_similarity,0.9202487730962932,0.9202487730962932,0.3333333333333333,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5214__3204__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5214_RU__3204_RU__ze_to_ze_similarity__5214__3204__,5214_RU,3204_RU,2021,ze_similarity,0.9202487730962932,0.9202487730962932,0.3333333333333333,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5214__3204__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5215_BE__2708_BE__ze_to_ze_similarity__5215__2708__,5215_BE,2708_BE,2021,ze_similarity,0.9539450826068318,0.9539450826068318,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5215__2708__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5215_BE__5318_BE__ze_to_ze_similarity__5215__5318__,5215_BE,5318_BE,2021,ze_similarity,0.9586281547390124,0.9586281547390124,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5215__5318__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5215_FZ__2708_FZ__ze_to_ze_similarity__5215__2708__,5215_FZ,2708_FZ,2021,ze_similarity,0.9539450826068318,0.9539450826068318,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5215__2708__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5215_FZ__5318_FZ__ze_to_ze_similarity__5215__5318__,5215_FZ,5318_FZ,2021,ze_similarity,0.9586281547390124,0.9586281547390124,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5215__5318__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5215_GI__2708_GI__ze_to_ze_similarity__5215__2708__,5215_GI,2708_GI,2021,ze_similarity,0.9539450826068318,0.9539450826068318,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5215__2708__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5215_GI__5318_GI__ze_to_ze_similarity__5215__5318__,5215_GI,5318_GI,2021,ze_similarity,0.9586281547390124,0.9586281547390124,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5215__5318__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5215_JZ__2708_JZ__ze_to_ze_similarity__5215__2708__,5215_JZ,2708_JZ,2021,ze_similarity,0.9539450826068318,0.9539450826068318,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5215__2708__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5215_JZ__5318_JZ__ze_to_ze_similarity__5215__5318__,5215_JZ,5318_JZ,2021,ze_similarity,0.9586281547390124,0.9586281547390124,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5215__5318__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5215_KZ__2708_KZ__ze_to_ze_similarity__5215__2708__,5215_KZ,2708_KZ,2021,ze_similarity,0.9539450826068318,0.9539450826068318,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5215__2708__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5215_KZ__5318_KZ__ze_to_ze_similarity__5215__5318__,5215_KZ,5318_KZ,2021,ze_similarity,0.9586281547390124,0.9586281547390124,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5215__5318__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5215_LZ__2708_LZ__ze_to_ze_similarity__5215__2708__,5215_LZ,2708_LZ,2021,ze_similarity,0.9539450826068318,0.9539450826068318,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5215__2708__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5215_LZ__5318_LZ__ze_to_ze_similarity__5215__5318__,5215_LZ,5318_LZ,2021,ze_similarity,0.9586281547390124,0.9586281547390124,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5215__5318__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5215_MN__2708_MN__ze_to_ze_similarity__5215__2708__,5215_MN,2708_MN,2021,ze_similarity,0.9539450826068318,0.9539450826068318,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5215__2708__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5215_MN__5318_MN__ze_to_ze_similarity__5215__5318__,5215_MN,5318_MN,2021,ze_similarity,0.9586281547390124,0.9586281547390124,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5215__5318__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5215_OQ__2708_OQ__ze_to_ze_similarity__5215__2708__,5215_OQ,2708_OQ,2021,ze_similarity,0.9539450826068318,0.9539450826068318,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5215__2708__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5215_OQ__5318_OQ__ze_to_ze_similarity__5215__5318__,5215_OQ,5318_OQ,2021,ze_similarity,0.9586281547390124,0.9586281547390124,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5215__5318__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5215_RU__2708_RU__ze_to_ze_similarity__5215__2708__,5215_RU,2708_RU,2021,ze_similarity,0.9539450826068318,0.9539450826068318,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5215__2708__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5215_RU__5318_RU__ze_to_ze_similarity__5215__5318__,5215_RU,5318_RU,2021,ze_similarity,0.9586281547390124,0.9586281547390124,0.1111111111111111,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5215__5318__,dynamic_graph_edge_exploratory_not_causal
ze_similarity__2021__5216_BE__2814_BE__ze_to_ze_similarity__5216__2814__,5216_BE,2814_BE,2021,ze_similarity,0.9858554294312064,0.9858554294312064,0.3333333333333333,"build_fr_ze2020_relational_model_ready_panel.py::similarity_matrix_for_year (reconstructed edge list, Category A)",ze_to_ze_similarity__5216__2814__,dynamic_graph_edge_exploratory_not_causal
